gene_id	DosaCNV_HI_score
ENSG00000106400	0.0032023645
ENSG00000106404	0.11379508
ENSG00000106410	0.09396596
ENSG00000106415	0.012938926
ENSG00000106436	0.004612875
ENSG00000106443	0.21181245
ENSG00000106459	0.4494332
ENSG00000106460	0.13787197
ENSG00000106462	0.88999975
ENSG00000106477	0.507172
ENSG00000106479	0.046141967
ENSG00000106483	0.2087077
ENSG00000106484	0.4371443
ENSG00000106511	0.97022986
ENSG00000106524	0.0066867545
ENSG00000106526	0.19764133
ENSG00000106536	0.7697226
ENSG00000106537	0.00528988
ENSG00000106538	0.0023532822
ENSG00000106541	0.009245789
ENSG00000106546	0.20761028
ENSG00000106554	0.11391175
ENSG00000106560	0.00051459495
ENSG00000106565	0.0010642401
ENSG00000106571	0.80782354
ENSG00000106588	0.01364073
ENSG00000106591	0.0034517564
ENSG00000106603	0.0021385644
ENSG00000106605	0.11148182
ENSG00000106608	0.005434693
ENSG00000106609	0.01701823
ENSG00000106615	0.25921535
ENSG00000106617	0.85662675
ENSG00000106624	0.110474296
ENSG00000106628	0.011734349
ENSG00000106631	0.026840582
ENSG00000106633	0.8504613
ENSG00000106635	0.011402326
ENSG00000106636	0.008715899
ENSG00000106638	0.047061108
ENSG00000106648	0.07453163
ENSG00000106665	0.40217343
ENSG00000106682	0.06569108
ENSG00000106683	0.26533136
ENSG00000106686	0.18411656
ENSG00000106688	0.33980337
ENSG00000106689	0.88727164
ENSG00000106692	0.51273763
ENSG00000106701	0.1657679
ENSG00000106714	0.022356868
ENSG00000106723	0.031068884
ENSG00000106733	0.01083615
ENSG00000106771	0.01116997
ENSG00000106772	0.08170971
ENSG00000106780	0.13355522
ENSG00000106785	0.079298474
ENSG00000106789	0.0727075
ENSG00000106799	0.71988446
ENSG00000106803	0.0031189867
ENSG00000106804	0.12474819
ENSG00000106809	0.0037030336
ENSG00000106819	0.034787174
ENSG00000106823	0.0030927926
ENSG00000106829	0.8410228
ENSG00000106852	0.76831824
ENSG00000106853	0.008030285
ENSG00000106868	0.0069740643
ENSG00000106927	0.009758596
ENSG00000106948	0.005367609
ENSG00000106952	0.06172616
ENSG00000106976	0.87560743
ENSG00000106991	0.47274628
ENSG00000106992	0.16086583
ENSG00000106993	0.19505163
ENSG00000107014	0.0022887136
ENSG00000107018	0.003154294
ENSG00000107020	0.13151865
ENSG00000107021	0.0052953
ENSG00000107036	0.359271
ENSG00000107077	0.63119215
ENSG00000107099	0.77271795
ENSG00000107104	0.57572675
ENSG00000107105	0.18737052
ENSG00000107130	0.057726376
ENSG00000107140	0.018929558
ENSG00000107147	0.6233204
ENSG00000107159	0.0054829423
ENSG00000107164	0.0074352664
ENSG00000107165	0.18066366
ENSG00000107175	0.0038730206
ENSG00000107185	0.0023785594
ENSG00000107186	0.66003793
ENSG00000107187	0.7340672
ENSG00000107201	0.010454943
ENSG00000107223	0.005812215
ENSG00000107242	0.090409145
ENSG00000107249	0.77513075
ENSG00000107262	0.004996656
ENSG00000107263	0.19168206
ENSG00000107281	0.003518687
ENSG00000107282	0.24630785
ENSG00000107290	0.35127127
ENSG00000107295	0.117176026
ENSG00000107317	0.0017008309
ENSG00000107331	0.75928134
ENSG00000107338	0.12698898
ENSG00000107341	0.008306814
ENSG00000107362	0.003984164
ENSG00000107371	0.05333184
ENSG00000107372	0.04278223
ENSG00000107404	0.49622595
ENSG00000107438	0.011369023
ENSG00000107443	0.17628248
ENSG00000107447	0.020642966
ENSG00000107485	0.8827315
ENSG00000107518	0.4533139
ENSG00000107521	0.18626548
ENSG00000107537	0.2886343
ENSG00000107551	0.004469969
ENSG00000107554	0.09620549
ENSG00000107560	0.34255955
ENSG00000107562	0.008284915
ENSG00000107566	0.09185984
ENSG00000107581	0.17323911
ENSG00000107593	0.008377296
ENSG00000107611	0.07936488
ENSG00000107614	0.24276465
ENSG00000107625	0.074805945
ENSG00000107643	0.6469332
ENSG00000107651	0.020710444
ENSG00000107669	0.1844978
ENSG00000107672	0.08486889
ENSG00000107679	0.15989864
ENSG00000107719	0.0057332953
ENSG00000107731	0.021047622
ENSG00000107736	0.39868793
ENSG00000107738	0.006952962
ENSG00000107742	0.008823437
ENSG00000107745	0.09934996
ENSG00000107758	0.3337239
ENSG00000107771	0.4784712
ENSG00000107779	0.48352143
ENSG00000107789	0.13023587
ENSG00000107796	0.5604795
ENSG00000107798	0.12475011
ENSG00000107807	0.31662166
ENSG00000107815	0.27475184
ENSG00000107816	0.032142375
ENSG00000107819	0.0059245643
ENSG00000107821	0.077079244
ENSG00000107829	0.1230509
ENSG00000107831	0.847464
ENSG00000107833	0.0013199409
ENSG00000107854	0.0049744113
ENSG00000107859	0.7780853
ENSG00000107862	0.87560093
ENSG00000107863	0.477683
ENSG00000107864	0.31732848
ENSG00000107872	0.0022100988
ENSG00000107874	0.013473523
ENSG00000107882	0.58704996
ENSG00000107890	0.33109036
ENSG00000107897	0.39992574
ENSG00000107902	0.041812293
ENSG00000107929	0.05907688
ENSG00000107937	0.18505172
ENSG00000107938	0.022740593
ENSG00000107949	0.022649089
ENSG00000107951	0.1712358
ENSG00000107954	0.12764727
ENSG00000107957	0.34618816
ENSG00000107959	0.37324157
ENSG00000107960	0.031899575
ENSG00000107968	0.25466448
ENSG00000107984	0.031546723
ENSG00000108001	0.67097753
ENSG00000108010	0.34960565
ENSG00000108018	0.19154835
ENSG00000108021	0.04353665
ENSG00000108039	0.10457593
ENSG00000108055	0.6318321
ENSG00000108061	0.2550609
ENSG00000108064	0.044485882
ENSG00000108091	0.12843294
ENSG00000108094	0.4980176
ENSG00000108100	0.017603828
ENSG00000108106	0.017456563
ENSG00000108107	0.029275527
ENSG00000108175	0.4823358
ENSG00000108176	0.07211418
ENSG00000108179	0.0035225311
ENSG00000108187	0.009235342
ENSG00000108219	0.029395193
ENSG00000108231	0.91321546
ENSG00000108239	0.0056145843
ENSG00000108242	0.001012629
ENSG00000108244	0.005342939
ENSG00000108255	0.09029861
ENSG00000108256	0.05765672
ENSG00000108262	0.3636861
ENSG00000108298	0.39858234
ENSG00000108306	0.15342416
ENSG00000108309	0.02360874
ENSG00000108312	0.8366739
ENSG00000108342	0.0019049719
ENSG00000108344	0.5398868
ENSG00000108349	0.013113851
ENSG00000108352	0.013200026
ENSG00000108370	0.1395413
ENSG00000108375	0.2121423
ENSG00000108379	0.72254807
ENSG00000108381	0.16002284
ENSG00000108384	0.2003783
ENSG00000108387	0.033200726
ENSG00000108389	0.54246104
ENSG00000108395	0.34421504
ENSG00000108405	0.022177326
ENSG00000108406	0.026687475
ENSG00000108417	0.0017996057
ENSG00000108423	0.009039233
ENSG00000108424	0.648221
ENSG00000108433	0.66311383
ENSG00000108439	0.09163234
ENSG00000108443	0.39393082
ENSG00000108465	0.034646332
ENSG00000108468	0.03561428
ENSG00000108469	0.13670906
ENSG00000108474	0.17808655
ENSG00000108479	0.074616335
ENSG00000108506	0.15421924
ENSG00000108509	0.33087447
ENSG00000108510	0.60660094
ENSG00000108511	0.019862134
ENSG00000108515	0.29611534
ENSG00000108518	0.24919477
ENSG00000108523	0.0063377777
ENSG00000108528	0.08133073
ENSG00000108551	0.017832289
ENSG00000108556	0.22938526
ENSG00000108557	0.24330913
ENSG00000108559	0.34257647
ENSG00000108561	0.012185389
ENSG00000108576	0.7728865
ENSG00000108578	0.022237157
ENSG00000108582	0.0075569046
ENSG00000108587	0.017867062
ENSG00000108588	0.12802441
ENSG00000108590	0.0034152581
ENSG00000108591	0.014071729
ENSG00000108592	0.031512186
ENSG00000108599	0.010542757
ENSG00000108602	0.0148434425
ENSG00000108604	0.09469199
ENSG00000108622	0.008426796
ENSG00000108639	0.0033094564
ENSG00000108641	0.5437101
ENSG00000108651	0.029200386
ENSG00000108654	0.776942
ENSG00000108666	0.00954239
ENSG00000108669	0.26942927
ENSG00000108671	0.19794637
ENSG00000108679	0.0019859448
ENSG00000108684	0.83589894
ENSG00000108688	0.00061451504
ENSG00000108691	0.01369338
ENSG00000108700	0.00052969606
ENSG00000108702	0.0007637321
ENSG00000108733	0.06772118
ENSG00000108759	0.005162142
ENSG00000108771	0.004138075
ENSG00000108773	0.005687506
ENSG00000108774	0.01661268
ENSG00000108784	0.338197
ENSG00000108786	0.0015781111
ENSG00000108788	0.03889901
ENSG00000108797	0.11526414
ENSG00000108798	0.005993233
ENSG00000108799	0.08756236
ENSG00000108813	0.43159378
ENSG00000108819	0.124908306
ENSG00000108821	0.84303856
ENSG00000108823	0.56480837
ENSG00000108825	0.010961381
ENSG00000108826	0.01107862
ENSG00000108828	0.004398066
ENSG00000108829	0.0058835926
ENSG00000108830	0.008867126
ENSG00000108839	0.0032697453
ENSG00000108840	0.19844134
ENSG00000108846	0.030268153
ENSG00000108848	0.70565754
ENSG00000108849	0.0012055201
ENSG00000108852	0.015299658
ENSG00000108854	0.2625033
ENSG00000108861	0.013380059
ENSG00000108878	0.008877542
ENSG00000108883	0.822255
ENSG00000108924	0.6446265
ENSG00000108932	0.004595977
ENSG00000108946	0.8750936
ENSG00000108947	0.012504701
ENSG00000108950	0.22282359
ENSG00000108953	0.21525839
ENSG00000108960	0.0060979584
ENSG00000108961	0.004464074
ENSG00000108963	0.08639264
ENSG00000108984	0.19283713
ENSG00000109016	0.0068022106
ENSG00000109046	0.035152115
ENSG00000109047	0.004670854
ENSG00000109061	0.008259286
ENSG00000109062	0.011477352
ENSG00000109063	0.1169754
ENSG00000109065	0.022149468
ENSG00000109066	0.010778638
ENSG00000109072	0.017252104
ENSG00000109079	0.008794317
ENSG00000109083	0.018551227
ENSG00000109084	0.025796773
ENSG00000109089	0.014045284
ENSG00000109099	0.89622027
ENSG00000109101	0.86681527
ENSG00000109103	0.055172037
ENSG00000109107	0.008453957
ENSG00000109111	0.51418823
ENSG00000109113	0.024182256
ENSG00000109118	0.8687911
ENSG00000109132	0.7937732
ENSG00000109133	0.015732627
ENSG00000109158	0.44486603
ENSG00000109163	0.1797223
ENSG00000109171	0.016140267
ENSG00000109180	0.052839432
ENSG00000109181	0.0010335994
ENSG00000109182	0.11297679
ENSG00000109184	0.20754078
ENSG00000109189	0.2144437
ENSG00000109193	0.0018460688
ENSG00000109205	0.0017009329
ENSG00000109208	0.0017877468
ENSG00000109220	0.028208502
ENSG00000109255	0.16891494
ENSG00000109265	0.0017414098
ENSG00000109270	0.01486272
ENSG00000109272	0.00039346737
ENSG00000109320	0.3660159
ENSG00000109321	0.0023321197
ENSG00000109323	0.21352947
ENSG00000109332	0.06909704
ENSG00000109339	0.9741058
ENSG00000109381	0.2121504
ENSG00000109390	0.06324548
ENSG00000109424	0.0043716333
ENSG00000109436	0.092492335
ENSG00000109445	0.019554276
ENSG00000109452	0.49894798
ENSG00000109458	0.17979845
ENSG00000109466	0.5941729
ENSG00000109471	0.039548505
ENSG00000109472	0.4463386
ENSG00000109475	0.010870996
ENSG00000109501	0.56027824
ENSG00000109511	0.052179612
ENSG00000109519	0.16810519
ENSG00000109534	0.010777199
ENSG00000109536	0.0695255
ENSG00000109572	0.7145824
ENSG00000109576	0.026121585
ENSG00000109586	0.012773257
ENSG00000109606	0.42390096
ENSG00000109610	0.06914336
ENSG00000109618	0.3342741
ENSG00000109625	0.1960472
ENSG00000109654	0.93752563
ENSG00000109667	0.23551503
ENSG00000109670	0.8116794
ENSG00000109674	0.16855389
ENSG00000109680	0.020084567
ENSG00000109684	0.0017875852
ENSG00000109685	0.8663526
ENSG00000109686	0.3146104
ENSG00000109689	0.06012124
ENSG00000109705	0.7240912
ENSG00000109736	0.013276505
ENSG00000109738	0.34921768
ENSG00000109743	0.0034015712
ENSG00000109756	0.32631424
ENSG00000109758	0.01599377
ENSG00000109762	0.26876062
ENSG00000109771	0.01921342
ENSG00000109775	0.20047234
ENSG00000109787	0.10876349
ENSG00000109790	0.014516228
ENSG00000109794	0.113981456
ENSG00000109805	0.039675202
ENSG00000109814	0.37211192
ENSG00000109819	0.60576534
ENSG00000109832	0.07808115
ENSG00000109846	0.3936239
ENSG00000109851	0.026163053
ENSG00000109854	0.003714458
ENSG00000109861	0.487671
ENSG00000109881	0.059978433
ENSG00000109906	0.3760303
ENSG00000109911	0.49238017
ENSG00000109917	0.05355569
ENSG00000109919	0.012391859
ENSG00000109920	0.2548053
ENSG00000109927	0.10100812
ENSG00000109929	0.19061816
ENSG00000109943	0.0042740866
ENSG00000109944	0.0033953537
ENSG00000109956	0.20128077
ENSG00000109971	0.27348047
ENSG00000109991	0.01055253
ENSG00000110002	0.0074032773
ENSG00000110011	0.002345431
ENSG00000110013	0.010770155
ENSG00000110025	0.0015035106
ENSG00000110031	0.0054143
ENSG00000110042	0.007811549
ENSG00000110046	0.067370534
ENSG00000110047	0.4714302
ENSG00000110048	0.09836556
ENSG00000110057	0.04744959
ENSG00000110060	0.11513913
ENSG00000110063	0.17355214
ENSG00000110066	0.5357038
ENSG00000110074	0.1404668
ENSG00000110075	0.40194952
ENSG00000110076	0.7413303
ENSG00000110077	0.001165801
ENSG00000110079	0.0020815174
ENSG00000110080	0.047852445
ENSG00000110090	0.22161517
ENSG00000110092	0.013734742
ENSG00000110104	0.0025658854
ENSG00000110107	0.11192884
ENSG00000110108	0.004453527
ENSG00000110148	0.23087205
ENSG00000110169	0.023157738
ENSG00000110171	0.21937075
ENSG00000110172	0.19503248
ENSG00000110195	0.3027534
ENSG00000110200	0.110465385
ENSG00000110203	0.008584289
ENSG00000110218	0.09180421
ENSG00000110237	0.14241406
ENSG00000110243	0.07352471
ENSG00000110244	0.058029935
ENSG00000110245	0.07145459
ENSG00000110274	0.15514617
ENSG00000110315	0.006058757
ENSG00000110318	0.0029849343
ENSG00000110321	0.28200278
ENSG00000110324	0.047871634
ENSG00000110328	0.12233637
ENSG00000110330	0.046154205
ENSG00000110344	0.14490634
ENSG00000110367	0.31644458
ENSG00000110375	0.0019595043
ENSG00000110395	0.27363855
ENSG00000110400	0.15981257
ENSG00000110422	0.14329126
ENSG00000110427	0.006183732
ENSG00000110429	0.30373457
ENSG00000110435	0.2644544
ENSG00000110436	0.88376004
ENSG00000110442	0.019411068
ENSG00000110446	0.0044411276
ENSG00000110448	0.001802275
ENSG00000110455	0.027888732
ENSG00000110484	0.0007491662
ENSG00000110492	0.017368624
ENSG00000110497	0.49471635
ENSG00000110514	0.39300886
ENSG00000110536	0.014538866
ENSG00000110583	0.005484159
ENSG00000110619	0.22683135
ENSG00000110628	0.07300957
ENSG00000110651	0.24181421
ENSG00000110660	0.02198294
ENSG00000110665	0.002699879
ENSG00000110675	0.069513366
ENSG00000110680	0.06416893
ENSG00000110693	0.88589853
ENSG00000110696	0.0048122066
ENSG00000110697	0.017284708
ENSG00000110700	0.1575119
ENSG00000110711	0.17554462
ENSG00000110713	0.46078688
ENSG00000110717	0.21536668
ENSG00000110719	0.13352165
ENSG00000110721	0.24825385
ENSG00000110723	0.060446445
ENSG00000110756	0.19436003
ENSG00000110768	0.12174884
ENSG00000110777	0.03709839
ENSG00000110786	0.023537839
ENSG00000110799	0.28688642
ENSG00000110801	0.052319873
ENSG00000110811	0.006149354
ENSG00000110841	0.31135207
ENSG00000110844	0.25878537
ENSG00000110848	0.002075892
ENSG00000110851	0.012560081
ENSG00000110852	0.0013615316
ENSG00000110871	0.039903168
ENSG00000110876	0.00057774066
ENSG00000110880	0.5355986
ENSG00000110881	0.6006134
ENSG00000110887	0.17794815
ENSG00000110888	0.072363935
ENSG00000110900	0.022754194
ENSG00000110906	0.017111627
ENSG00000110911	0.36417937
ENSG00000110917	0.19351023
ENSG00000110921	0.44315225
ENSG00000110925	0.00633567
ENSG00000110931	0.017813683
ENSG00000110934	0.0039371233
ENSG00000110944	0.0045867367
ENSG00000110955	0.22590128
ENSG00000110958	0.014029486
ENSG00000110975	0.034422234
ENSG00000110987	0.0034753908
ENSG00000111011	0.4471183
ENSG00000111012	0.3003411
ENSG00000111046	0.61937207
ENSG00000111049	0.58887213
ENSG00000111052	0.062606975
ENSG00000111057	0.6631567
ENSG00000111058	0.014859691
ENSG00000111077	0.09568169
ENSG00000111087	0.18044654
ENSG00000111110	0.022758128
ENSG00000111142	0.011709161
ENSG00000111144	0.012316091
ENSG00000111145	0.011144418
ENSG00000111181	0.20698516
ENSG00000111186	0.05991136
ENSG00000111196	0.07322191
ENSG00000111199	0.27244586
ENSG00000111203	0.13233025
ENSG00000111206	0.45413524
ENSG00000111215	0.0007791704
ENSG00000111218	0.832404
ENSG00000111224	0.09160176
ENSG00000111229	0.019122189
ENSG00000111231	0.008865018
ENSG00000111237	0.010812888
ENSG00000111241	0.008834449
ENSG00000111245	0.082624175
ENSG00000111247	0.015205626
ENSG00000111249	0.56394887
ENSG00000111252	0.11754869
ENSG00000111254	0.037373576
ENSG00000111261	0.0012514038
ENSG00000111262	0.7093698
ENSG00000111266	0.0072357366
ENSG00000111269	0.012972823
ENSG00000111271	0.032084044
ENSG00000111275	0.005085031
ENSG00000111276	0.6881842
ENSG00000111291	0.005074923
ENSG00000111300	0.18368164
ENSG00000111305	0.055705827
ENSG00000111319	0.3357474
ENSG00000111321	0.012499372
ENSG00000111325	0.0345885
ENSG00000111328	0.009941734
ENSG00000111331	0.008214731
ENSG00000111335	0.01712399
ENSG00000111339	0.002819411
ENSG00000111341	0.017284544
ENSG00000111344	0.017463794
ENSG00000111348	0.012237182
ENSG00000111358	0.019758848
ENSG00000111361	0.10865649
ENSG00000111364	0.026588172
ENSG00000111371	0.021093082
ENSG00000111404	0.002373
ENSG00000111405	0.005140726
ENSG00000111412	0.008976435
ENSG00000111424	0.49949405
ENSG00000111432	0.04023914
ENSG00000111445	0.024512492
ENSG00000111450	0.00890286
ENSG00000111452	0.013022783
ENSG00000111481	0.36998034
ENSG00000111490	0.30428976
ENSG00000111530	0.39812675
ENSG00000111536	0.008217754
ENSG00000111537	0.025647568
ENSG00000111540	0.0041167275
ENSG00000111554	0.0079098465
ENSG00000111581	0.15378717
ENSG00000111596	0.8727722
ENSG00000111602	0.11338209
ENSG00000111605	0.25441584
ENSG00000111615	0.01327009
ENSG00000111639	0.0024312574
ENSG00000111640	0.04762071
ENSG00000111641	0.14343145
ENSG00000111642	0.88615024
ENSG00000111644	0.0044975467
ENSG00000111647	0.031128539
ENSG00000111652	0.15327486
ENSG00000111653	0.010206689
ENSG00000111664	0.056811497
ENSG00000111665	0.25423047
ENSG00000111666	0.19080278
ENSG00000111667	0.09118552
ENSG00000111669	0.14859131
ENSG00000111670	0.3072937
ENSG00000111671	0.004907857
ENSG00000111674	0.016809903
ENSG00000111676	0.10616338
ENSG00000111678	0.033029187
ENSG00000111679	0.7610299
ENSG00000111684	0.052314788
ENSG00000111696	0.09983322
ENSG00000111700	0.019429892
ENSG00000111701	0.0023095498
ENSG00000111704	0.06723768
ENSG00000111707	0.0076781088
ENSG00000111711	0.012040953
ENSG00000111713	0.2325913
ENSG00000111716	0.1019058
ENSG00000111725	0.008901329
ENSG00000111726	0.011124027
ENSG00000111727	0.30716336
ENSG00000111728	0.035468157
ENSG00000111729	0.0029477936
ENSG00000111731	0.19044575
ENSG00000111732	0.08347039
ENSG00000111737	0.032894824
ENSG00000111752	0.42659158
ENSG00000111775	0.08373379
ENSG00000111780	0.0013376992
ENSG00000111783	0.8623067
ENSG00000111785	0.5266963
ENSG00000111786	0.0030424919
ENSG00000111790	0.008548036
ENSG00000111796	0.00091746735
ENSG00000111799	0.5816476
ENSG00000111801	0.0004971808
ENSG00000111802	0.13809456
ENSG00000111816	0.05090383
ENSG00000111817	0.22167619
ENSG00000111832	0.09349291
ENSG00000111834	0.10136677
ENSG00000111837	0.21727611
ENSG00000111843	0.008326709
ENSG00000111845	0.01145557
ENSG00000111846	0.28175384
ENSG00000111850	0.0036522853
ENSG00000111859	0.22604339
ENSG00000111860	0.21952185
ENSG00000111863	0.0015093447
ENSG00000111875	0.016411815
ENSG00000111877	0.02964432
ENSG00000111879	0.23672993
ENSG00000111880	0.00946173
ENSG00000111885	0.072961144
ENSG00000111886	0.007291449
ENSG00000111897	0.007039599
ENSG00000111906	0.010302764
ENSG00000111907	0.008906087
ENSG00000111911	0.0058014346
ENSG00000111912	0.19567303
ENSG00000111913	0.24674936
ENSG00000111961	0.18481812
ENSG00000111962	0.015525082
ENSG00000111981	0.0011315295
ENSG00000112029	0.07962304
ENSG00000112031	0.0072803847
ENSG00000112033	0.56179374
ENSG00000112038	0.15297149
ENSG00000112039	0.05830043
ENSG00000112041	0.29184246
ENSG00000112053	0.34613153
ENSG00000112062	0.011775916
ENSG00000112077	0.107738845
ENSG00000112078	0.0055800234
ENSG00000112079	0.004567434
ENSG00000112081	0.016052855
ENSG00000112110	0.013434378
ENSG00000112115	0.0014936023
ENSG00000112116	0.0016072425
ENSG00000112118	0.016385902
ENSG00000112130	0.3958893
ENSG00000112137	0.31435803
ENSG00000112139	0.4254559
ENSG00000112144	0.09238451
ENSG00000112146	0.016721528
ENSG00000112149	0.002344835
ENSG00000112159	0.3758413
ENSG00000112164	0.04138716
ENSG00000112167	0.004222377
ENSG00000112175	0.0059036035
ENSG00000112182	0.5802732
ENSG00000112183	0.026427176
ENSG00000112186	0.3034395
ENSG00000112195	0.0015961736
ENSG00000112200	0.25879192
ENSG00000112208	0.008793402
ENSG00000112210	0.29640585
ENSG00000112212	0.0046604136
ENSG00000112214	0.08908476
ENSG00000112218	0.19213812
ENSG00000112232	0.01682751
ENSG00000112234	0.15600184
ENSG00000112237	0.5307109
ENSG00000112238	0.17431916
ENSG00000112242	0.1263193
ENSG00000112245	0.021048639
ENSG00000112246	0.57479966
ENSG00000112249	0.26205972
ENSG00000112273	0.003302678
ENSG00000112276	0.11913951
ENSG00000112280	0.4013509
ENSG00000112282	0.13934642
ENSG00000112290	0.38695222
ENSG00000112293	0.3552389
ENSG00000112294	0.19207758
ENSG00000112297	0.06589399
ENSG00000112299	0.011992002
ENSG00000112303	0.034653742
ENSG00000112304	0.003589035
ENSG00000112305	0.16407609
ENSG00000112306	0.06717194
ENSG00000112308	0.004288833
ENSG00000112309	0.0049485024
ENSG00000112312	0.12154055
ENSG00000112319	0.7026797
ENSG00000112320	0.45118037
ENSG00000112333	0.24232823
ENSG00000112335	0.004952693
ENSG00000112337	0.04798716
ENSG00000112339	0.056533873
ENSG00000112343	0.0010655107
ENSG00000112357	0.13944423
ENSG00000112365	0.06798979
ENSG00000112367	0.39299965
ENSG00000112378	0.20570415
ENSG00000112379	0.21417588
ENSG00000112394	0.011985151
ENSG00000112406	0.007118668
ENSG00000112414	0.3296714
ENSG00000112419	0.11878344
ENSG00000112425	0.50956875
ENSG00000112462	0.0011600179
ENSG00000112473	0.023164896
ENSG00000112486	0.003310564
ENSG00000112494	0.0023786204
ENSG00000112499	0.020133829
ENSG00000112511	0.20807832
ENSG00000112514	0.0015287895
ENSG00000112530	0.12435631
ENSG00000112531	0.4677412
ENSG00000112539	0.0009914043
ENSG00000112541	0.8497948
ENSG00000112559	0.89893013
ENSG00000112561	0.090064384
ENSG00000112562	0.09765833
ENSG00000112576	0.418538
ENSG00000112578	0.12637703
ENSG00000112584	0.0024830608
ENSG00000112592	0.04625196
ENSG00000112599	0.002235097
ENSG00000112619	0.49280134
ENSG00000112624	0.0387436
ENSG00000112640	0.18808292
ENSG00000112651	0.0047190906
ENSG00000112655	0.73563635
ENSG00000112658	0.253646
ENSG00000112659	0.1446986
ENSG00000112667	0.0016775652
ENSG00000112679	0.14935975
ENSG00000112685	0.07275829
ENSG00000112695	0.015621423
ENSG00000112697	0.008299213
ENSG00000112699	0.7689876
ENSG00000112701	0.28810477
ENSG00000112706	0.0055188676
ENSG00000112715	0.24695428
ENSG00000112739	0.18719642
ENSG00000112742	0.57254195
ENSG00000112759	0.49708897
ENSG00000112761	0.39492625
ENSG00000112763	0.00070769456
ENSG00000112769	0.5623576
ENSG00000112773	0.3991296
ENSG00000112782	0.18354186
ENSG00000112787	0.03177698
ENSG00000112796	0.0058720266
ENSG00000112799	0.0015339844
ENSG00000112812	0.029532434
ENSG00000112818	0.025835652
ENSG00000112837	0.874339
ENSG00000112851	0.29974252
ENSG00000112852	0.0012408663
ENSG00000112855	0.24290058
ENSG00000112874	0.011254756
ENSG00000112877	0.0010610694
ENSG00000112893	0.06063429
ENSG00000112902	0.015045753
ENSG00000112936	0.051831644
ENSG00000112941	0.03789769
ENSG00000112964	0.57211936
ENSG00000112972	0.056165453
ENSG00000112977	0.06240157
ENSG00000112981	0.050989527
ENSG00000112983	0.031512246
ENSG00000112984	0.2663491
ENSG00000112992	0.8142513
ENSG00000112996	0.00834464
ENSG00000113013	0.29458028
ENSG00000113048	0.026770825
ENSG00000113068	0.008366275
ENSG00000113070	0.0014591633
ENSG00000113073	0.021491349
ENSG00000113083	0.34525687
ENSG00000113088	0.011449378
ENSG00000113100	0.23421763
ENSG00000113108	0.0218458
ENSG00000113119	0.11693782
ENSG00000113140	0.22092135
ENSG00000113141	0.0073745535
ENSG00000113161	0.47773626
ENSG00000113163	0.45203567
ENSG00000113194	0.11262154
ENSG00000113196	0.09976472
ENSG00000113205	0.00023267552
ENSG00000113209	0.00080568896
ENSG00000113211	0.0001956704
ENSG00000113212	0.000117612966
ENSG00000113231	0.7744733
ENSG00000113240	0.02049111
ENSG00000113248	0.00015741315
ENSG00000113249	0.0011582777
ENSG00000113262	0.097491905
ENSG00000113263	0.10857242
ENSG00000113269	0.007792303
ENSG00000113272	0.06763475
ENSG00000113273	0.16844961
ENSG00000113282	0.017559418
ENSG00000113296	0.03767068
ENSG00000113300	0.011330114
ENSG00000113302	0.040262703
ENSG00000113303	0.0036081586
ENSG00000113312	0.13605137
ENSG00000113318	0.25992417
ENSG00000113319	0.02271096
ENSG00000113327	0.86939996
ENSG00000113328	0.008630301
ENSG00000113356	0.0048673553
ENSG00000113360	0.25563768
ENSG00000113361	0.38499478
ENSG00000113368	0.45575595
ENSG00000113369	0.097329944
ENSG00000113384	0.07889933
ENSG00000113387	0.014331244
ENSG00000113389	0.14172356
ENSG00000113391	0.25724065
ENSG00000113396	0.0739649
ENSG00000113407	0.18243393
ENSG00000113430	0.044734452
ENSG00000113441	0.19552357
ENSG00000113448	0.8410469
ENSG00000113456	0.0116334595
ENSG00000113460	0.006989811
ENSG00000113492	0.0068254573
ENSG00000113494	0.8622087
ENSG00000113504	0.011052009
ENSG00000113520	0.0013161171
ENSG00000113522	0.22222209
ENSG00000113525	0.0025639797
ENSG00000113532	0.008959993
ENSG00000113552	0.0053760856
ENSG00000113555	0.19433294
ENSG00000113558	0.01247517
ENSG00000113569	0.4640293
ENSG00000113575	0.16052659
ENSG00000113578	0.03817274
ENSG00000113580	0.44194436
ENSG00000113583	0.0032075457
ENSG00000113593	0.036179505
ENSG00000113594	0.24368964
ENSG00000113595	0.046308618
ENSG00000113597	0.007343814
ENSG00000113600	0.033141185
ENSG00000113615	0.024944417
ENSG00000113621	0.10027069
ENSG00000113638	0.006746469
ENSG00000113643	0.24352624
ENSG00000113645	0.38527402
ENSG00000113648	0.2106615
ENSG00000113649	0.32207456
ENSG00000113657	0.2761472
ENSG00000113658	0.8568998
ENSG00000113712	0.2606334
ENSG00000113716	0.23361953
ENSG00000113719	0.13289383
ENSG00000113721	0.35688984
ENSG00000113722	0.026295232
ENSG00000113732	0.010950205
ENSG00000113734	0.011971827
ENSG00000113739	0.021123601
ENSG00000113742	0.27677512
ENSG00000113749	0.011264937
ENSG00000113758	0.32523277
ENSG00000113761	0.005633507
ENSG00000113763	0.3731504
ENSG00000113790	0.40546766
ENSG00000113805	0.060547926
ENSG00000113810	0.13364193
ENSG00000113811	0.0066648195
ENSG00000113812	0.012229761
ENSG00000113838	0.01390687
ENSG00000113845	0.14217845
ENSG00000113851	0.34224904
ENSG00000113889	0.06004064
