variant_id	DosaCNV_score
nssv3458882	0.68516785
nssv3458889	0.5473598
nssv3458895	0.08258176
nssv3458898	0.00013488531
nssv3458902	0.21427017
nssv3458926	0.45396012
nssv3458939	0.6050507
nssv3458942	0.9242881
nssv3458944	0.029840946
nssv3458945	0.2825874
nssv3458958	0.8166861
nssv3458968	0.8980556
nssv3458977	0.07244122
nssv3458990	0.9999979
nssv3458997	0.966978
nssv3459002	0.08805072
nssv3459035	0.9996505
nssv3459040	0.8211918
nssv3459043	0.60978323
nssv3459044	0.9999943
nssv3459047	0.9872922
nssv3459049	0.9788168
nssv3459066	0.36912322
nssv3459077	0.31854808
nssv3459078	0.06677294
nssv3459093	1.0
nssv3459094	0.78051424
nssv3459125	0.99168754
nssv3459129	0.09231156
nssv3459130	0.007882535
nssv3459131	0.35681373
nssv3459139	0.07767725
nssv3459140	1.0
nssv3459142	0.0033729076
nssv3459152	0.45926416
nssv3459158	0.99177027
nssv3459184	0.17470998
nssv3459189	0.15662211
nssv3459190	0.027614295
nssv3459192	0.0053919554
nssv3459213	0.007882535
nssv3459218	0.045613527
nssv3459228	0.5726225
nssv3459239	0.8308673
nssv3459246	0.20021403
nssv3459255	0.2606579
nssv3459269	0.30480975
nssv3459272	0.77464765
nssv3459275	0.96610177
nssv3459288	0.3200968
nssv3459300	0.045613527
nssv3459304	0.15741968
nssv3459311	0.0017191768
nssv3459329	0.13632798
nssv3459331	0.9690903
nssv3459336	0.21737868
nssv3459343	0.82836074
nssv3459350	0.36341763
nssv3459351	0.050044
nssv3459352	0.011141479
nssv3459361	0.0111300945
nssv3459363	0.22438508
nssv3459369	0.32627678
nssv3459375	0.008570433
nssv3459378	0.54870564
nssv3459381	0.8980556
nssv3459409	0.08008057
nssv3459421	0.2072016
nssv3459425	0.96700436
nssv3459430	0.10352582
nssv3459435	0.3198201
nssv3459443	0.99817157
nssv3459446	0.15782094
nssv3459448	0.57480013
nssv3459463	0.71251965
nssv3459483	0.114277065
nssv3459489	0.99995935
nssv3459492	1.0
nssv3459497	0.99457383
nssv3459499	0.5162543
nssv3459502	0.014065802
nssv3459507	0.99767673
nssv3459508	0.8645377
nssv3459511	0.9959793
nssv3459512	0.32192636
nssv3459527	0.059007943
nssv3459539	0.057186604
nssv3459542	0.8886297
nssv3459544	0.9442762
nssv3459548	0.19531918
nssv3459554	0.13650823
nssv3459570	0.06985223
nssv3459573	0.18156427
nssv3459589	0.21725059
nssv3459610	0.9994297
nssv3459612	0.99920535
nssv3459618	0.03358078
nssv3459620	0.97959834
nssv3459627	0.99891394
nssv3459640	0.99999
nssv3459653	0.25507843
nssv3459657	0.99999964
nssv3459660	0.069886446
nssv3459674	0.20021403
nssv3459679	0.7098359
nssv3459686	0.09576017
nssv3459694	0.9983369
nssv3459695	0.33512086
nssv3459697	0.046959043
nssv3459698	0.9994208
nssv3459702	0.22393167
nssv3459705	0.99999756
nssv3459719	1.0
nssv3459725	0.8166861
nssv3459731	1.0
nssv3459735	0.319758
nssv3459736	0.5817587
nssv3459749	0.21085364
nssv3459751	0.5044664
nssv3459753	0.3890882
nssv3459757	0.4351576
nssv3459768	0.51085126
nssv3459769	0.33078545
nssv3459780	0.5439793
nssv3459788	0.92936873
nssv3459793	0.99951035
nssv3459817	0.789892
nssv3459819	1.0
nssv3459821	0.0075781345
nssv3459829	0.79877555
nssv3459834	0.96931833
nssv3459836	0.044644296
nssv3459840	0.45119625
nssv3459841	0.99999994
nssv3459843	0.9615319
nssv3459845	0.29992878
nssv3459849	0.22393167
nssv3459851	0.0021389127
nssv3459856	0.05795145
nssv3459875	0.49401808
nssv3459885	0.4770893
nssv3459902	0.15371716
nssv3459907	0.75489354
nssv3459911	0.22634864
nssv3459912	0.26013702
nssv3459918	0.42565507
nssv3459930	0.31401092
nssv3459932	0.80641043
nssv3459936	0.80641043
nssv3459937	0.7713144
nssv3459940	0.14468127
nssv3459941	0.53458166
nssv3459943	0.11860132
nssv3459947	0.21006775
nssv3459960	1.0
nssv3459961	0.95496684
nssv3459965	0.07562673
nssv3459967	0.9623423
nssv3459978	0.8458574
nssv3459980	0.99860615
nssv3459986	0.99999857
nssv3459987	0.12381405
nssv3459989	0.5114222
nssv3459995	0.92037684
nssv3460000	0.91326696
nssv3460004	0.7685493
nssv3460012	0.9623423
nssv3460013	0.1582058
nssv3460022	0.8161901
nssv3460023	0.8627228
nssv3460030	0.2843336
nssv3460034	0.07525307
nssv3460040	0.024393857
nssv3460062	0.64804864
nssv3460064	0.99999714
nssv3460075	0.99998415
nssv3460078	1.0
nssv3460079	0.9998975
nssv3460088	0.70085937
nssv3460090	0.17658144
nssv3460095	0.04347211
nssv3460114	0.4430163
nssv3460115	0.9390736
nssv3460122	0.9625057
nssv3460130	0.9120925
nssv3460142	0.6491369
nssv3460146	0.99998415
nssv3460148	0.2212522
nssv3460151	0.99956274
nssv3460159	0.024430513
nssv3460162	0.48744202
nssv3460166	0.059007943
nssv3460175	0.88442504
nssv3460177	0.34741163
nssv3460184	0.99997646
nssv3460186	0.38766527
nssv3460188	0.99996907
nssv3460197	0.7598653
nssv3460204	0.905879
nssv3460205	0.99997383
nssv3460208	0.33717668
nssv3460213	0.9999999
nssv3460218	0.98043966
nssv3460221	0.8392945
nssv3460229	0.038416266
nssv3460232	0.13650823
nssv3460237	0.22827947
nssv3460241	0.069098055
nssv3460252	1.0
nssv3460256	0.97536004
nssv3460259	0.8831862
nssv3460264	0.99897873
nssv3460281	0.9999684
nssv3460284	0.99999946
nssv3460300	0.31032848
nssv3460301	0.17559743
nssv3460309	0.99971604
nssv3460310	0.111371756
nssv3460313	0.54870564
nssv3460315	0.09778762
nssv3460319	0.021049619
nssv3460321	0.0820871
nssv3460324	0.957585
nssv3460328	0.999275
nssv3460331	0.0010480285
nssv3460336	0.7358233
nssv3460337	0.045434415
nssv3460349	0.99987274
nssv3460359	0.6546541
nssv3460362	0.9957912
nssv3460363	0.09576017
nssv3460365	0.18171394
nssv3460373	0.28316742
nssv3460385	0.9978396
nssv3460391	0.9910435
nssv3460395	0.6671259
nssv3460397	1.0
nssv3460398	0.9999235
nssv3460399	0.038425982
nssv3460401	0.5632225
nssv3460404	0.5082611
nssv3460408	0.03347218
nssv3460415	0.3670749
nssv3460418	0.74297124
nssv3460427	0.57630706
nssv3460432	0.93418765
nssv3460433	0.9723928
nssv3460439	0.611341
nssv3460443	0.15782094
nssv3460446	0.8829223
nssv3460447	0.708203
nssv3460455	0.19772065
nssv3460456	0.23693424
nssv3460458	0.77473027
nssv3460463	0.012737274
nssv3460464	0.9999984
nssv3460474	0.9715907
nssv3460478	0.723601
nssv3460492	0.68341154
nssv3460495	0.72081786
nssv3460499	0.87881243
nssv3460503	0.13650823
nssv3460508	0.64459074
nssv3460511	0.045613527
nssv3460514	0.13992095
nssv3460528	0.016447902
nssv3460531	0.6016742
nssv3460552	0.31489438
nssv3460555	0.611272
nssv3460567	0.49935704
nssv3460568	0.6936498
nssv3460576	0.30903625
nssv3460585	0.015631497
nssv3460595	0.311504
nssv3460600	0.12606663
nssv3460605	0.5473598
nssv3460606	0.99223876
nssv3460616	0.04864967
nssv3460618	0.7490112
nssv3460619	0.007415414
nssv3460627	0.999256
nssv3460652	0.09576017
nssv3460663	0.28848022
nssv3460667	0.39412558
nssv3460675	0.4881171
nssv3460678	0.9999988
nssv3460680	0.9866582
nssv3460681	0.98763275
nssv3460682	0.14626247
nssv3460694	0.7598653
nssv3460697	0.04093659
nssv3460699	0.99989253
nssv3460702	0.5402676
nssv3460723	0.15662211
nssv3460740	0.44250894
nssv3460741	0.036796153
nssv3460752	0.78800446
nssv3460762	0.9166392
nssv3460763	0.31461805
nssv3460764	0.9912244
nssv3460775	0.9994208
nssv3460778	0.38417006
nssv3460785	0.34583604
nssv3460788	0.10134137
nssv3460793	0.0065959096
nssv3460794	0.99955195
nssv3460795	0.007260442
nssv3460797	0.045613527
nssv3460798	0.22393167
nssv3460808	0.8839363
nssv3460814	0.9999993
nssv3460823	0.88983464
nssv3460831	0.93418765
nssv3460840	0.57630706
nssv3460845	0.042078853
nssv3460851	1.0
nssv3460856	0.9999988
nssv3460880	0.57630706
nssv3460883	0.54197836
nssv3460889	0.63444376
nssv3460892	0.73858976
nssv3460910	0.9658915
nssv3460915	0.37269765
nssv3460916	0.8646747
nssv3460934	0.9993871
nssv3460941	0.999395
nssv3460943	0.40234113
nssv3460948	0.0033535957
nssv3460950	0.84533894
nssv3460963	0.7907693
nssv3460967	0.21725059
nssv3460971	0.7218538
nssv3460981	0.9999761
nssv3460985	0.9999974
nssv3460999	0.9999669
nssv3461006	0.99999946
nssv3461008	0.13650823
nssv3461014	0.96965206
nssv3461015	0.996671
nssv3461020	0.06713426
nssv3461025	0.20792955
nssv3461027	0.045613527
nssv3461033	0.045613527
nssv3461036	0.99962676
nssv3461041	0.59197295
nssv3461059	0.18370748
nssv3461092	0.16535586
nssv3461093	0.99999887
nssv3461101	0.378399
nssv3461131	0.626619
nssv3461145	0.09598732
nssv3461154	0.03794509
nssv3461164	0.999285
nssv3461166	0.22035599
nssv3461169	0.48482454
nssv3461172	0.90619403
nssv3461176	0.21725059
nssv3461194	0.99754053
nssv3461195	0.13762122
nssv3461199	0.99530816
nssv3461200	0.12544239
nssv3461203	0.3029616
nssv3461205	0.2168805
nssv3461225	1.0
nssv3461234	0.31308186
nssv3461240	0.08908528
nssv3461242	0.9999538
nssv3461244	0.03840983
nssv3461261	0.998923
nssv3461262	0.9999935
nssv3461266	0.98503417
nssv3461272	0.30133522
nssv3461279	0.532777
nssv3461280	0.0031858683
nssv3461290	0.04656142
nssv3461305	0.50983524
nssv3461307	0.9999974
nssv3461317	0.99999166
nssv3461320	0.6738851
nssv3461323	0.027556777
nssv3461325	0.19535595
nssv3461327	0.87303466
nssv3461335	0.43361723
nssv3461344	0.99309033
nssv3461349	0.065712094
nssv3461350	0.050215423
nssv3461352	0.8718201
nssv3461359	1.0
nssv3461362	0.2039693
nssv3461372	0.22393167
nssv3461374	0.99999946
nssv3461395	0.9999324
nssv3461405	0.8844805
nssv3461407	0.045613527
nssv3461410	0.57630706
nssv3461422	0.8121732
nssv3461428	0.31332242
nssv3461431	0.86557066
nssv3461432	0.5510463
nssv3461436	0.13128632
nssv3461437	0.34904265
nssv3461451	0.6997329
nssv3461456	0.14531732
nssv3461459	0.4430163
nssv3461474	0.9995017
nssv3461475	0.99999994
nssv3461494	0.007882535
nssv3461501	0.005414009
nssv3461505	0.97784853
nssv3461515	0.8615615
nssv3461517	0.93418765
nssv3461519	0.99792755
nssv3461522	0.53716904
nssv3461526	0.94648796
nssv3461528	0.0065387487
nssv3461532	0.5114222
nssv3461533	1.0
nssv3461536	0.15662211
nssv3461539	0.09231156
nssv3461540	0.999897
nssv3461551	0.19983631
nssv3461554	0.1828537
nssv3461559	0.059637845
nssv3461564	0.6583569
nssv3461565	0.35437703
nssv3461566	0.5262996
nssv3461567	0.007659912
nssv3461569	0.00443691
nssv3461593	0.5262996
nssv3461594	0.7755586
nssv3461602	0.9129936
nssv3461618	0.0006530285
nssv3461621	0.2729612
nssv3461622	0.015631497
nssv3461627	0.9999471
nssv3461629	0.6783539
nssv3461634	0.5840758
nssv3461637	0.18726599
nssv3461639	0.9994208
nssv3461642	0.17054039
nssv3461646	0.26829344
nssv3461650	0.83009815
nssv3461651	0.45396012
nssv3461658	0.93418765
nssv3461660	0.83993673
nssv3461664	0.5750781
nssv3461666	0.45396012
nssv3461679	0.24550438
nssv3461681	0.10134137
nssv3461690	0.26013702
nssv3461693	0.1327318
nssv3461699	0.10134137
nssv3461700	0.22393167
nssv3461702	0.7218538
nssv3461706	1.0
nssv3461711	0.022806287
nssv3461713	0.970913
nssv3461716	0.045613527
nssv3461720	0.97238475
nssv3461725	0.0004940033
nssv3461727	0.24215472
nssv3461733	0.111371756
nssv3461739	0.044416547
nssv3461744	0.97818476
nssv3461759	0.968453
nssv3461762	0.99927956
nssv3461763	0.04379666
nssv3461765	0.10134137
nssv3461770	0.90072733
nssv3461772	0.45015037
nssv3461777	0.57630706
nssv3461782	0.13033319
nssv3461790	0.9689142
nssv3461794	0.14468127
nssv3461795	0.15344524
nssv3461800	0.09231156
nssv3461802	0.10134137
nssv3461828	0.62016803
nssv3461831	0.011788726
nssv3461837	0.1327318
nssv3461839	0.9997372
nssv3461845	0.9749509
nssv3461851	0.26822686
nssv3461857	0.99969226
nssv3461860	0.92614764
nssv3461861	0.0016602278
nssv3461865	0.17559743
nssv3461866	0.045613527
nssv3461874	0.50098956
nssv3461878	0.22815812
nssv3461879	0.5632225
nssv3461884	0.99868727
nssv3461886	0.44913298
nssv3461891	0.002491653
nssv3461894	0.5114222
nssv3461903	0.9613733
nssv3461912	0.052354693
nssv3461918	0.044644296
nssv3461919	0.15871644
nssv3461920	0.7948332
nssv3461921	0.20162994
nssv3461929	0.99999464
nssv3461936	0.870295
nssv3461955	0.24493444
nssv3461973	0.027734935
nssv3461981	0.99932724
nssv3461990	0.8767133
nssv3462000	0.67343044
nssv3462007	0.0055888295
nssv3462012	0.93418765
nssv3462017	1.0
nssv3462019	0.22438508
nssv3462025	0.69235194
nssv3462042	0.99829185
nssv3462046	0.63839614
nssv3462057	1.0
nssv3462060	0.007379174
nssv3462063	0.06726307
nssv3462064	0.9996356
nssv3462088	0.5517408
nssv3462092	0.22393167
nssv3462095	0.04379666
nssv3462101	0.77660966
nssv3462118	0.8056225
nssv3462125	0.8988749
nssv3462126	0.0031611323
nssv3462127	0.14378452
nssv3462140	0.0021993518
nssv3462145	0.38215804
nssv3462146	0.52521765
nssv3462147	0.7696593
nssv3462154	0.79443485
nssv3462155	1.0
nssv3462157	0.5774913
nssv3462167	0.9994803
nssv3462182	0.98699963
nssv3462192	0.25813538
nssv3462203	0.0068216324
nssv3462209	0.36553723
nssv3462215	1.0
nssv3462228	0.8829721
nssv3462229	0.6501901
nssv3462240	0.4430163
nssv3462244	0.9978202
nssv3462248	0.89489675
nssv3462250	0.23789382
nssv3462257	0.95812947
nssv3462259	0.9999848
nssv3462265	0.15582132
nssv3462267	0.34583604
nssv3462272	0.9995725
nssv3462286	0.10352582
nssv3462292	0.93418765
nssv3462294	0.88442504
nssv3462310	0.2186988
nssv3462321	0.014776528
nssv3462325	0.57630706
nssv3462330	0.17462552
nssv3462332	0.9999997
nssv3462336	0.999693
nssv3462338	0.0032179952
nssv3462343	0.99900925
nssv3462354	0.0030460358
nssv3462355	1.0
nssv3462375	0.6209985
nssv3462376	0.19010752
nssv3462382	0.13650823
nssv3462383	0.9999709
nssv3462399	0.086042106
nssv3462402	0.9819564
nssv3462422	0.058153033
nssv3462426	0.024745166
nssv3462430	0.47803974
nssv3462442	0.014579952
nssv3462445	0.9389044
nssv3462451	0.9999986
nssv3462454	0.003471315
nssv3462456	0.07686752
nssv3462458	0.8946926
nssv3462461	0.9842323
nssv3462471	0.05516541
nssv3462472	0.28455865
nssv3462476	0.3362332
nssv3462477	0.6300988
nssv3462481	0.9885242
nssv3462487	0.13650823
nssv3462491	0.049366355
nssv3462496	0.32192636
nssv3462498	0.29882765
nssv3462503	0.49114096
nssv3462506	0.036290884
nssv3462514	0.5353085
nssv3462534	0.86421245
nssv3462536	0.9855882
nssv3462537	1.0
nssv3462539	0.99954015
nssv3462547	0.03840983
nssv3462552	0.71326566
nssv3462553	0.63839614
nssv3462562	0.86770093
nssv3462564	0.032150507
nssv3462593	0.3536054
nssv3462594	0.6623486
nssv3462597	0.17957902
nssv3462605	0.26723206
nssv3462618	0.6587868
nssv3462620	0.9488469
nssv3462623	0.1880399
nssv3462634	0.8141631
nssv3462642	0.9999058
nssv3462649	0.9993782
nssv3462651	0.20021403
nssv3462655	0.99998033
nssv3462656	0.9999684
nssv3462661	0.9994208
nssv3462666	0.02300489
nssv3462667	0.04737091
nssv3462677	0.051497042
nssv3462690	0.9986684
nssv3462701	0.019221663
nssv3462705	0.9723928
nssv3462707	0.5774913
nssv3462710	0.5993239
nssv3462716	0.9998907
nssv3462717	0.52920735
nssv3462718	0.57630706
nssv3462719	0.99900925
nssv3462725	0.17982775
nssv3462740	0.49561453
nssv3462744	0.117518485
nssv3462747	0.28099167
nssv3462758	0.120201826
nssv3462768	0.06165856
nssv3462801	0.99996555
nssv3462831	0.9548025
nssv3462851	0.15734679
nssv3462860	0.16360372
nssv3462897	0.46922445
nssv3462920	1.0
nssv3462926	0.1610452
nssv3462930	0.9552658
nssv3462932	0.0047275424
nssv3462941	0.090697885
nssv3462949	0.8367761
nssv3462969	0.20738131
nssv3462993	0.6717493
nssv3462996	0.13605255
nssv3463000	0.0003643036
nssv3463016	0.004967153
nssv3463017	0.93051875
nssv3463019	0.007851541
nssv3463023	0.4515612
nssv3463043	0.997618
nssv3463044	0.5363157
nssv3463059	0.009876072
nssv3463072	0.006924093
nssv3463075	0.88226515
nssv3463083	0.064781725
nssv3463125	0.019801855
nssv3463132	0.4828055
nssv3463135	0.16360372
nssv3463166	0.9999993
nssv3463170	0.9062653
nssv3463173	0.0386706
nssv3463188	0.98877716
nssv3463191	0.9999038
nssv3463204	0.9999392
nssv3463207	0.30718386
nssv3463242	1.0
nssv3463251	0.950577
nssv3463263	0.70312107
nssv3463268	0.6127665
nssv3463281	0.04150951
nssv3463283	0.0020303726
nssv3463313	0.99999756
nssv3463314	0.99978584
nssv3463320	0.3798979
nssv3463321	0.9999921
nssv3463323	0.60672414
nssv3463332	0.68885696
nssv3463345	0.010500312
nssv3463363	0.3140791
nssv3463374	0.3109098
nssv3463376	0.0005118251
nssv3463414	0.8525668
nssv3463416	0.85885894
nssv3463447	0.007851541
nssv3463467	0.025936186
nssv3463468	0.5971622
nssv3463484	0.9995878
nssv3463496	0.13267851
nssv3463507	0.021798968
nssv3463508	0.94339585
nssv3463516	0.6503794
nssv3463518	0.9742885
nssv3463529	0.93971217
nssv3463530	0.96191835
nssv3463549	0.6411462
nssv3463557	0.011335313
nssv3463558	0.08789617
nssv3463564	0.057911158
nssv3463595	0.7567059
nssv3463600	0.99999195
nssv3463605	0.6957567
nssv3463628	0.039575696
nssv3463634	0.067744374
nssv3463639	0.9977434
nssv3463665	0.46554768
nssv3463666	0.009876072
nssv3463669	0.99986726
nssv3463670	0.99890816
nssv3463717	0.06392741
nssv3463733	0.00090044737
nssv3463736	0.86922014
nssv3463745	0.061359644
nssv3463752	0.13267851
nssv3463785	0.022285998
nssv3463796	0.9997869
nssv3463803	0.06862396
nssv3463808	0.5852426
nssv3463816	0.9998672
nssv3463818	0.16405457
nssv3463822	0.118430614
nssv3463828	0.90931964
nssv3463848	0.14553416
nssv3463849	0.010392487
nssv3463853	0.9958276
nssv3463861	0.85804194
nssv3463870	0.17840135
nssv3463890	0.99999976
nssv3463893	0.007404506
nssv3463908	0.6029057
nssv3463922	0.012895644
nssv3463936	0.0883562
nssv3463950	0.017999709
nssv3464001	0.54306495
nssv3464005	0.07038933
nssv3464006	0.4431008
nssv3464019	0.4430163
nssv3464039	0.99477184
nssv3464042	0.8290696
nssv3464049	0.39462674
nssv3464055	0.005238831
nssv3464061	0.66766334
nssv3464095	0.70517033
nssv3464098	0.28870726
nssv3464099	0.1610452
nssv3464116	0.17125297
nssv3464120	0.1660536
nssv3464133	0.33772838
nssv3464140	0.10217965
nssv3464144	0.9409131
nssv3464166	0.6127665
nssv3464172	0.16360372
nssv3464177	0.022285998
nssv3464184	0.4956218
nssv3464197	0.045119643
nssv3464225	0.16360372
nssv3464227	0.3633722
nssv3464247	0.6717493
nssv3464251	0.014116645
nssv3464286	0.0048233867
nssv3464288	0.38141096
nssv3464306	0.1610452
nssv3464308	0.006924093
nssv3464319	0.16959423
nssv3464320	0.021675885
nssv3464337	0.5563588
nssv3464347	0.9988366
nssv3464349	0.17645127
nssv3464379	0.5121983
nssv3464395	0.19668728
nssv3464418	0.1610452
nssv3464426	0.18573564
nssv3464440	0.83962256
nssv3464472	0.034950018
nssv3464479	0.1610452
nssv3464494	0.00077676773
nssv3464499	0.10072458
nssv3464515	0.14173484
nssv3464535	0.8889474
nssv3464536	0.68885696
nssv3464564	0.99999994
nssv3464578	0.011335313
nssv3464586	0.99988866
nssv3464598	0.76047194
nssv3464602	0.00044751167
nssv3464613	0.9995283
nssv3464617	0.116333604
nssv3464626	0.20464104
nssv3464638	0.1610452
nssv3464656	0.64263916
nssv3464663	0.218166
nssv3464677	0.60015005
nssv3464678	0.028617442
nssv3464687	0.8531053
nssv3464701	0.9999762
nssv3464712	0.007851541
nssv3464719	0.0037336946
nssv3464736	0.1610452
nssv3464740	0.89353615
nssv3464744	0.022285998
nssv3464751	0.54382515
nssv3464762	0.98769295
nssv3464767	0.16360372
nssv3464776	0.38356483
nssv3464780	0.9999988
nssv3464788	0.11735821
nssv3464789	0.25711542
nssv3464806	0.9891689
nssv3464808	0.13267851
nssv3464813	0.16728115
nssv3464816	0.058372498
nssv3464817	0.15734679
nssv3464837	0.1709581
nssv3464839	0.79216164
nssv3464855	0.01911652
nssv3464864	0.88006413
nssv3464869	0.9915102
nssv3464888	0.9999308
nssv3464896	0.9978844
nssv3464906	0.6127665
nssv3464908	0.96918154
nssv3464919	0.124230385
nssv3464924	0.19105244
nssv3464931	0.006924093
nssv3464932	0.5323509
nssv3464938	0.3109098
nssv3464958	0.8556877
nssv3464977	0.94771075
nssv3464983	0.03408289
nssv3464990	0.99996614
nssv3465010	0.91991216
nssv3465041	0.1610452
nssv3465049	0.068487704
nssv3465051	0.18639505
nssv3465065	0.93199396
nssv3465079	0.9998481
nssv3465080	0.66766334
nssv3465087	0.9818223
nssv3465089	0.284733
nssv3465093	0.39360863
nssv3465105	0.6033845
nssv3465111	0.9380167
nssv3465119	0.31984156
nssv3465121	0.15167487
nssv3465137	0.29626298
nssv3465141	0.19004345
nssv3465145	0.64724827
nssv3465147	0.26013702
nssv3465166	0.40670693
nssv3465180	0.1774823
nssv3465206	0.8848859
nssv3465237	0.7031613
nssv3465248	0.07494575
nssv3465273	0.015032649
nssv3465290	0.7782793
nssv3465292	0.8531053
nssv3465297	0.84854954
nssv3465298	0.36764002
nssv3465313	0.99999976
nssv3465314	0.5741298
nssv3465317	0.9988772
nssv3465320	0.39469087
nssv3465326	0.85609424
nssv3465330	0.83315873
nssv3465334	0.34711933
nssv3465335	0.8684776
nssv3465340	0.13267851
nssv3465342	0.9981918
nssv3465343	0.37237054
nssv3465348	0.8024923
nssv3465359	0.28099167
nssv3465364	0.9336583
nssv3465411	0.880106
nssv3465418	0.9998672
nssv3465420	0.4430163
nssv3465444	0.029608428
nssv3465447	0.013123333
nssv3465459	0.19010752
nssv3465460	0.3728832
nssv3465478	0.9139216
nssv3465501	0.23214984
nssv3465512	0.4441167
nssv3465538	0.054932117
nssv3465550	0.24775082
nssv3465552	0.9999999
nssv3465558	0.5879775
nssv3465567	0.11674315
nssv3465569	0.16230947
nssv3465575	0.6099243
nssv3465576	0.1610452
nssv3465580	0.9902115
nssv3465588	0.99978584
nssv3465603	0.002435863
nssv3465616	0.061189413
nssv3465639	0.05892366
nssv3465653	0.20669216
nssv3465662	0.9488695
nssv3465664	0.94339585
nssv3465669	0.012895644
nssv3465683	0.534757
nssv3465693	0.99990803
nssv3465696	0.053651452
nssv3465711	0.17346686
nssv3465721	0.027978063
nssv3465731	0.011369586
nssv3465736	0.041903615
nssv3465738	0.736251
nssv3465742	0.9999859
nssv3465757	0.79216164
nssv3465768	0.8684776
nssv3465781	0.9987119
nssv3465844	0.013359964
nssv3465853	0.9957017
nssv3465854	0.99999696
nssv3465857	0.98290724
nssv3465864	0.91356325
nssv3465880	0.9988772
nssv3465886	0.37385517
nssv3465898	0.31885433
nssv3465909	1.0
nssv3465923	0.17340106
nssv3465926	0.9999985
nssv3465930	0.026331723
nssv3465939	0.9605137
nssv3465946	0.9814399
nssv3465952	0.0066484213
nssv3465976	0.9698817
nssv3465986	0.057022393
nssv3465992	0.83966386
nssv3465997	0.8367761
nssv3466008	0.4641117
nssv3466054	0.48946184
nssv3466094	0.1610452
nssv3466101	0.03830099
nssv3466110	0.20537853
nssv3466124	0.56849647
nssv3466134	0.18884802
nssv3466137	0.665708
nssv3466140	0.99998635
nssv3466150	0.99745476
nssv3466174	0.10741776
nssv3466177	0.0066894293
nssv3466192	0.0115996
nssv3466214	0.33044666
nssv3466222	0.1610452
nssv3466232	0.00072813034
nssv3466245	0.6099243
nssv3466247	0.7571634
nssv3466248	0.99994487
nssv3466251	0.10217965
nssv3466255	0.074103594
nssv3466266	0.5827439
nssv3466274	0.012396514
nssv3466281	0.9990125
nssv3466298	0.17020482
nssv3466304	0.13510585
nssv3466311	0.0019863844
nssv3466321	0.8556877
nssv3466339	0.19010752
nssv3466345	0.27653724
nssv3466346	0.9938481
nssv3466357	0.79928005
nssv3466361	0.2999528
nssv3466367	0.8427355
nssv3466368	0.000715971
nssv3466392	0.99999994
nssv3466394	0.4785713
nssv3466418	0.38726842
nssv3466419	0.9998952
nssv3466428	0.9999974
nssv3466449	0.00066030025
nssv3466458	0.619711
nssv3466459	0.18573564
nssv3466462	0.017386198
nssv3466468	0.9406921
nssv3466475	0.6099243
nssv3466480	0.30536044
nssv3466483	0.8199249
nssv3466485	0.0367074
nssv3466502	0.8382556
nssv3466512	0.008960485
nssv3466515	0.009876072
nssv3466547	0.96789664
nssv3466554	0.036796153
nssv3466558	0.09508836
nssv3466563	0.018131375
nssv3466566	0.4458986
nssv3466575	0.053651452
nssv3466576	0.9999455
nssv3466588	0.64724827
nssv3466601	0.29626298
nssv3466607	0.79216164
nssv3466613	0.124230385
nssv3466621	0.3513912
nssv3466623	0.067131996
nssv3466644	0.13267851
nssv3466645	0.022285998
nssv3466653	0.1466363
nssv3466658	0.97977495
nssv3466679	0.9910738
nssv3466689	0.170717
nssv3466703	0.97464675
nssv3466715	0.018406987
nssv3466728	0.839275
nssv3466733	0.26713324
nssv3466754	0.69910836
nssv3466755	0.48646772
nssv3466758	0.015791237
nssv3466784	0.1714518
nssv3466792	0.19010752
nssv3466794	0.018846393
nssv3466799	0.32451952
nssv3466804	0.03668022
nssv3466807	0.023887932
nssv3466810	0.1610452
nssv3466811	0.92760426
nssv3466812	0.4537239
nssv3466832	0.81047124
nssv3466847	0.9439319
nssv3466856	0.99380916
nssv3466869	0.98877716
nssv3466880	0.9675445
nssv3466883	0.014241457
nssv3466885	0.8367761
nssv3466890	0.94339585
nssv3466898	0.36284208
nssv3466905	0.68885696
nssv3466915	0.0006905794
nssv3466934	0.9407266
nssv3466936	0.1610452
nssv3466947	0.16455889
nssv3466951	0.17460597
nssv3466959	0.1610452
nssv3466966	0.1610452
nssv3466972	0.028617442
nssv3466999	0.0130755305
nssv3467000	0.7589663
nssv3467005	0.17645127
nssv3467016	0.61945087
nssv3467023	0.022285998
nssv3467032	0.7809049
nssv3467037	0.012895644
nssv3467039	0.15945125
nssv3467049	0.9982387
nssv3467051	0.619711
nssv3467058	0.8531053
nssv3467067	0.015791237
nssv3467068	0.6099243
nssv3467069	0.80584776
nssv3467081	0.6099243
nssv3467102	0.98385763
nssv3467105	0.0065300465
nssv3467117	0.06328678
nssv3467124	0.49721527
nssv3467125	0.1610452
nssv3467164	0.60015005
nssv3467174	0.3109098
nssv3467180	0.99999833
nssv3467181	0.98769295
nssv3467203	0.88453615
nssv3467213	0.201621
nssv3467214	0.79216164
nssv3467224	0.28099167
nssv3467227	0.011335313
nssv3467229	0.7242565
nssv3467241	0.010661244
nssv3467247	0.13267851
nssv3467255	0.06046462
nssv3467258	0.9978844
nssv3467261	0.07307953
nssv3467281	0.08008009
nssv3467284	0.1610452
nssv3467303	0.1610452
nssv3467314	0.045760155
nssv3467340	0.6932242
nssv3467342	0.8795953
nssv3467343	0.9999858
