variant_id	DosaCNV_score
nssv15625511	0.22054124
nssv15625536	0.005675137
nssv15625568	0.0015994906
nssv15625601	0.06699693
nssv15625620	0.6868315
nssv15625622	0.06699693
nssv15625629	0.010246813
nssv15625649	0.5558295
nssv15625661	0.00091326237
nssv15625689	0.17159206
nssv15625766	0.07849151
nssv15625779	0.31556326
nssv15625790	0.0028389096
nssv15625827	0.003704667
nssv15625831	0.4801529
nssv15625833	0.18573564
nssv15625916	0.006756723
nssv15625997	0.07024181
nssv15626022	0.028192759
nssv15626033	0.045613527
nssv15626039	0.00015240908
nssv15626044	0.0017954111
nssv15626049	0.0054626465
nssv15626053	0.030627966
nssv15626059	0.0945853
nssv15626068	0.6208937
nssv15626080	0.003704667
nssv15626125	0.03199476
nssv15626132	0.17982775
nssv15626158	0.17159206
nssv15626167	0.013707936
nssv15626172	0.036126018
nssv15626174	0.0102440715
nssv15626189	0.087397635
nssv15626197	0.06443894
nssv15626205	0.17645127
nssv15626224	0.17982775
nssv15626248	0.34638005
nssv15626251	0.0016005635
nssv15626312	0.017631888
nssv15626315	0.009039819
nssv15626345	0.05599165
nssv15626350	0.37715238
nssv15626357	0.00090044737
nssv15626373	0.04580784
nssv15626389	0.011277616
nssv15626415	0.11696339
nssv15626439	0.008847237
nssv15626443	0.0015785098
nssv15626465	0.0016005635
nssv15626487	0.24035275
nssv15626492	0.0791862
nssv15626496	0.019835472
nssv15626526	0.0031755567
nssv15626553	0.17982775
nssv15626580	0.00070887804
nssv15626609	0.67561483
nssv15626631	0.17982775
nssv15626643	0.11042386
nssv15626649	0.0068176985
nssv15626660	0.0103622675
nssv15626668	0.026248276
nssv15626698	0.17982775
nssv15626737	0.00013613701
nssv15626763	0.17159206
nssv15626771	0.30029994
nssv15626772	0.17645127
nssv15626781	0.30029994
nssv15626800	0.0017954111
nssv15626812	0.013857484
nssv15626819	0.22054124
nssv15626867	0.18445641
nssv15626914	0.012083232
nssv15626954	0.07849151
nssv15626957	0.001229763
nssv15626960	0.0945853
nssv15627010	0.00013613701
nssv15627012	0.09998888
nssv15627016	0.0024520755
nssv15627040	0.0001989603
nssv15627071	0.8974224
nssv15627094	0.021299839
nssv15627173	0.007904172
nssv15627182	0.048238635
nssv15627223	0.1370771
nssv15627235	0.34344983
nssv15627238	0.0028389096
nssv15627267	0.00090044737
nssv15627283	0.17159206
nssv15627300	0.074003816
nssv15627309	0.33967304
nssv15627322	0.09738237
nssv15627328	0.074003816
nssv15627330	0.0010534525
nssv15627342	0.40320653
nssv15627343	0.00070494413
nssv15627345	0.44459748
nssv15627351	0.032069802
nssv15627353	0.044419944
nssv15627378	0.12490684
nssv15627474	0.0068435073
nssv15627512	0.04653138
nssv15627561	0.22054124
nssv15627600	0.023208678
nssv15627606	0.0018984675
nssv15627611	0.74349535
nssv15627626	0.05035758
nssv15627628	0.46710587
nssv15627633	0.06350577
nssv15627670	0.0013021231
nssv15627690	0.0013021231
nssv15627769	0.17159206
nssv15627779	0.3548047
nssv15627800	0.34638005
nssv15627801	0.0031755567
nssv15627850	0.0006620884
nssv15627870	0.05035758
nssv15627898	0.00091326237
nssv15627903	0.2182132
nssv15627905	0.05035758
nssv15627934	0.0068435073
nssv15627955	0.19103974
nssv15627969	0.93418765
nssv15627985	0.0003453493
nssv15627986	0.00057446957
nssv15627987	0.11295992
nssv15628043	0.041069865
nssv15628101	0.0018446445
nssv15628105	0.11951351
nssv15628130	0.09458023
nssv15628148	0.032069802
nssv15628155	0.050545692
nssv15628161	0.0054626465
nssv15628163	0.003704667
nssv15628169	5.1617622e-05
nssv15628174	0.00057446957
nssv15628176	0.0054626465
nssv15628183	0.00057446957
nssv15628190	0.030152798
nssv15628206	0.34344983
nssv15628232	0.06294024
nssv15628243	0.010217965
nssv15628244	0.019835472
nssv15628257	0.17347127
nssv15628326	0.228508
nssv15628328	0.9808553
nssv15628376	0.0003453493
nssv15628380	0.0110471845
nssv15628385	0.0003453493
nssv15628386	0.00057446957
nssv15628396	0.0945853
nssv15628401	0.0017954111
nssv15628413	0.044644296
nssv15628431	0.35709447
nssv15628433	0.6310415
nssv15628455	0.0064567327
nssv15628471	0.0024520755
nssv15628480	0.010246813
nssv15628482	0.1368379
nssv15628484	0.013057053
nssv15628490	0.012083232
nssv15628497	0.7361148
nssv15628525	0.012083232
nssv15628536	0.09458023
nssv15628538	0.15190917
nssv15628543	0.18739283
nssv15628553	0.47655082
nssv15628563	0.0054626465
nssv15628582	0.06436306
nssv15628588	0.0050770044
nssv15628607	0.0019955635
nssv15628644	0.012083232
nssv15628657	0.022001624
nssv15628659	0.40320653
nssv15628662	0.44459748
nssv15628669	0.032069802
nssv15628694	0.11951351
nssv15628698	0.019394457
nssv15628724	0.00022023916
nssv15628734	0.0052987933
nssv15628747	0.027731955
nssv15628751	0.051287413
nssv15628756	0.004342139
nssv15628769	0.038265824
nssv15628784	0.00022023916
nssv15628798	0.0052987933
nssv15628805	0.038265824
nssv15628806	0.012108684
nssv15628833	0.003704667
nssv15628863	0.0027015805
nssv15628881	0.003704667
nssv15628925	0.1398099
nssv15628947	0.3548047
nssv15628981	0.18506217
nssv15628999	0.18506217
nssv15629020	0.18506217
nssv15629031	0.009039819
nssv15629110	0.8136929
nssv15629111	0.003357768
nssv15629112	0.8090121
nssv15629113	0.7563664
nssv15629115	0.8654902
nssv15629117	0.75406057
nssv15629123	0.036734402
nssv15629132	0.0018002391
nssv15629146	0.05677408
nssv15629156	0.0024520755
nssv15629161	0.17982775
nssv15629169	0.41164684
nssv15629174	0.023631811
nssv15629198	0.17159206
nssv15629204	0.0017954111
nssv15629210	0.012083232
nssv15629254	0.40320653
nssv15629258	0.028333545
nssv15629265	0.00091326237
nssv15629284	0.12490684
nssv15629286	0.051287413
nssv15629291	0.021776438
nssv15629312	0.011277616
nssv15629329	0.001748383
nssv15629342	0.00057446957
nssv15629360	0.03199476
nssv15629440	0.037744522
nssv15629457	0.17982775
nssv15629479	0.008202076
nssv15629483	0.17982775
nssv15629495	0.023631811
nssv15629540	0.05035758
nssv15629546	0.092568755
nssv15629563	0.08707422
nssv15629611	0.044419944
nssv15629645	0.01082474
nssv15629682	0.07608271
nssv15629701	0.07608271
nssv15629721	0.003704667
nssv15629735	0.40320653
nssv15629752	0.99833816
nssv15629784	0.41164684
nssv15629808	0.04580784
nssv15629817	0.007858455
nssv15629819	0.18770862
nssv15629851	0.09998888
nssv15629867	0.045980096
nssv15629870	0.0050770044
nssv15629873	0.41164684
nssv15629875	0.17534876
nssv15629919	0.41164684
nssv15629981	0.09348607
nssv15630003	0.09348607
nssv15630023	0.09348607
nssv15630063	0.49721527
nssv15630064	0.08738136
nssv15630071	0.039859056
nssv15630083	0.08738136
nssv15630094	0.039859056
nssv15630120	0.49721527
nssv15630121	0.039859056
nssv15630159	0.024374187
nssv15630172	0.40320653
nssv15630243	0.40320653
nssv15630350	0.0027015805
nssv15630372	0.34638005
nssv15630392	0.41164684
nssv15630394	0.0940519
nssv15630428	0.00057446957
nssv15630445	0.069098055
nssv15630451	0.002448678
nssv15630456	0.79928005
nssv15630464	0.13650823
nssv15630550	0.6099243
nssv15630568	0.0054626465
nssv15630570	0.00090044737
nssv15630589	0.17159206
nssv15630606	0.0027015805
nssv15630613	0.26160312
nssv15630617	0.9492596
nssv15630623	0.10134137
nssv15630648	0.001783073
nssv15630660	0.23180276
nssv15630670	0.05677408
nssv15630673	0.013983309
nssv15630675	0.17982775
nssv15630691	0.17982775
nssv15630704	0.019394457
nssv15630707	0.00057446957
nssv15630748	0.00427109
nssv15630754	0.053147674
nssv15630786	0.1368379
nssv15630829	0.018092752
nssv15630842	0.30789435
nssv15630844	0.012083232
nssv15630861	0.012083232
nssv15630953	0.00070887804
nssv15630995	0.54306495
nssv15631039	0.010259271
nssv15631042	0.1499582
nssv15631051	0.08271915
nssv15631056	0.57630706
nssv15631075	0.05035758
nssv15631099	0.045947075
nssv15631139	0.01280129
nssv15631163	0.0023940802
nssv15631178	0.0054626465
nssv15631179	0.022835374
nssv15631193	0.015568912
nssv15631216	0.005269766
nssv15631228	0.79928005
nssv15631251	0.15056598
nssv15631252	0.79928005
nssv15631272	0.15056598
nssv15631274	0.79928005
nssv15631389	0.005269766
nssv15631391	0.57630706
nssv15631398	0.00013494492
nssv15631399	0.001450479
nssv15631416	0.005269766
nssv15631420	0.027806818
nssv15631435	0.012083232
nssv15631449	0.036761165
nssv15631465	0.29492557
nssv15631466	0.99532765
nssv15631534	0.0024591684
nssv15631541	0.0027015805
nssv15631547	0.00013494492
nssv15631574	0.037774622
nssv15631580	0.043405116
nssv15631630	0.0103622675
nssv15631688	0.00057446957
nssv15631697	0.2545033
nssv15631752	0.06294024
nssv15631771	0.037887573
nssv15631813	0.49382484
nssv15631838	0.007917285
nssv15631841	0.3750162
nssv15631870	0.11029321
nssv15631880	0.087397635
nssv15631911	0.11029321
nssv15631993	0.08384597
nssv15631996	0.016092598
nssv15632011	0.00070494413
nssv15632038	0.05677408
nssv15632039	0.7085222
nssv15632102	0.016611516
nssv15632120	0.49721527
nssv15632148	0.49721527
nssv15632151	0.05347377
nssv15632184	0.17982775
nssv15632210	0.17159206
nssv15632217	0.011884093
nssv15632218	0.02340287
nssv15632220	0.01223433
nssv15632223	0.0945853
nssv15632224	0.22054124
nssv15632244	0.34638005
nssv15632305	0.17159206
nssv15632309	0.0017954111
nssv15632310	0.029191494
nssv15632320	0.0102440715
nssv15632322	0.0027015805
nssv15632344	0.01082474
nssv15632390	0.17982775
nssv15632409	0.17159206
nssv15632425	0.17982775
nssv15632463	0.008479238
nssv15632467	0.00057446957
nssv15632494	0.29710734
nssv15632503	0.045613527
nssv15632509	0.039117217
nssv15632516	0.17982775
nssv15632529	0.0044245124
nssv15632544	0.3750162
nssv15632563	0.3750162
nssv15632595	0.019646525
nssv15632606	0.0031755567
nssv15632642	0.04580784
nssv15632668	0.04653138
nssv15632669	0.06590736
nssv15632672	0.28465104
nssv15632699	0.40320653
nssv15632706	0.09221494
nssv15632730	0.09221494
nssv15632837	0.8901327
nssv15632843	0.0945853
nssv15632863	0.8221082
nssv15632889	0.002448678
nssv15632913	0.00068461895
nssv15632919	0.03523445
nssv15632968	0.0010534525
nssv15632970	0.17982775
nssv15632999	0.029108822
nssv15633013	0.037744522
nssv15633048	0.056185365
nssv15633063	0.14923728
nssv15633069	0.024374187
nssv15633100	0.011277616
nssv15633117	0.0064567327
nssv15633150	0.34638005
nssv15633171	0.0105801225
nssv15633176	0.014810741
nssv15633187	0.0054626465
nssv15633208	0.012450337
nssv15633221	0.0013349652
nssv15633235	0.22054124
nssv15633245	0.06294024
nssv15633267	0.17645127
nssv15633296	0.17982775
nssv15633320	0.9917722
nssv15633327	0.17982775
nssv15633353	0.005675137
nssv15633362	0.002388537
nssv15633382	0.0136396885
nssv15633386	0.05784589
nssv15633395	0.34638005
nssv15633405	0.0136396885
nssv15633429	0.037990868
nssv15633453	0.03199476
nssv15633465	0.9808553
nssv15633513	0.0017954111
nssv15633523	0.08895743
nssv15633541	0.00070494413
nssv15633553	0.1539293
nssv15633555	0.012872577
nssv15633558	0.019878507
nssv15633561	0.0031755567
nssv15633576	0.08895743
nssv15633585	0.25945735
nssv15633629	0.0015785098
nssv15633650	0.37349188
nssv15633689	0.010386944
nssv15633709	0.010026157
nssv15633712	0.010386944
nssv15633735	0.033110976
nssv15633749	0.005092442
nssv15633786	0.7376512
nssv15633795	0.15782094
nssv15633812	0.0028389096
nssv15633813	0.7376512
nssv15633822	0.15782094
nssv15633934	0.0064567327
nssv15633961	0.029679239
nssv15634027	0.9917722
nssv15634057	0.9917722
nssv15634088	0.036761165
nssv15634095	0.015294552
nssv15634097	0.013256431
nssv15634111	0.17982775
nssv15634121	0.011884093
nssv15634136	0.00768739
nssv15634138	0.94713223
nssv15634164	0.22054124
nssv15634199	0.011277616
nssv15634221	0.09308237
nssv15634240	0.0004053712
nssv15634278	0.026248276
nssv15634352	0.17982775
nssv15634354	0.3234762
nssv15634362	0.00013613701
nssv15634366	0.045947075
nssv15634380	0.3234762
nssv15634383	0.785346
nssv15634384	0.012083232
nssv15634391	0.056185365
nssv15634444	0.046631336
nssv15634523	0.40320653
nssv15634540	0.1250549
nssv15634547	0.0050770044
nssv15634584	0.6310415
nssv15634623	0.043023884
nssv15634712	0.0017191768
nssv15634715	0.22375917
nssv15634720	0.1250549
nssv15634727	0.17609227
nssv15634730	0.023208678
nssv15634732	0.22620499
nssv15634744	0.068487704
nssv15634780	0.20464104
nssv15634801	0.20464104
nssv15634815	0.19530106
nssv15634821	0.20464104
nssv15634825	0.0015994906
nssv15634828	0.013256431
nssv15634839	0.00061666965
nssv15634865	0.0945853
nssv15634917	0.90521044
nssv15634943	0.49935704
nssv15634944	0.0097744465
nssv15634961	0.90521044
nssv15634965	0.009436369
nssv15634971	0.0010480285
nssv15634984	0.009436369
nssv15634987	0.0103622675
nssv15634988	0.0010480285
nssv15635009	0.0103622675
nssv15635010	0.0010480285
nssv15635027	0.0097744465
nssv15635037	0.16539502
nssv15635049	0.002448678
nssv15635056	0.34638005
nssv15635086	0.024518967
nssv15635113	0.0017954111
nssv15635121	0.003704667
nssv15635148	0.0010472536
nssv15635160	0.34638005
nssv15635164	0.0010534525
nssv15635167	0.17982775
nssv15635190	0.0010472536
nssv15635229	0.16523683
nssv15635283	0.010386944
nssv15635289	0.22627968
nssv15635291	0.11350453
nssv15635297	0.030884981
nssv15635319	0.18833673
nssv15635322	0.74010855
nssv15635323	0.9018169
nssv15635325	0.0006944537
nssv15635326	0.54870564
nssv15635335	0.12540036
nssv15635340	0.00030130148
nssv15635363	0.17928314
nssv15635365	0.0005222559
nssv15635383	0.18340254
nssv15635386	0.0005222559
nssv15635387	0.54870564
nssv15635407	0.15669477
nssv15635411	0.54870564
nssv15635416	0.14749634
nssv15635419	0.025754988
nssv15635420	0.030884981
nssv15635435	0.1393615
nssv15635444	0.0010480285
nssv15635470	0.17159206
nssv15635477	0.12186223
nssv15635478	0.063014984
nssv15635486	0.011842251
nssv15635487	0.029679239
nssv15635501	0.2045806
nssv15635507	0.001382649
nssv15635523	0.11350453
nssv15635536	0.029679239
nssv15635542	0.17159206
nssv15635574	0.0017954111
nssv15635583	0.17982775
nssv15635598	0.094646096
nssv15635622	0.17982775
nssv15635634	0.17982775
nssv15635649	0.40320653
nssv15635699	0.0031755567
nssv15635725	0.17982775
nssv15635743	0.0012669563
nssv15635780	0.0945853
nssv15635836	0.0029084086
nssv15635866	0.08333331
nssv15635876	0.00077211857
nssv15635881	0.15945125
nssv15635887	0.08711964
nssv15635911	0.13273573
nssv15636045	0.029143095
nssv15636054	0.04173565
nssv15636165	0.01082474
nssv15636201	0.069886446
nssv15636238	0.06350577
nssv15636255	0.011277616
nssv15636259	0.008310735
nssv15636293	0.41164684
nssv15636318	0.0105801225
nssv15636322	0.0033945441
nssv15636334	0.16609663
nssv15636348	0.0022420883
nssv15636354	0.1250549
nssv15636360	0.40320653
nssv15636367	0.41164684
nssv15636369	0.006756723
nssv15636376	0.035996616
nssv15636403	0.05035758
nssv15636446	0.019835472
nssv15636451	0.003704667
nssv15636517	0.1984182
nssv15636533	0.7042
nssv15636541	0.0027015805
nssv15636542	0.069886446
nssv15636560	0.1984182
nssv15636599	0.18702161
nssv15636687	0.08204591
nssv15636743	0.022001624
nssv15636785	0.036514103
nssv15636871	0.00047141314
nssv15636878	0.0103622675
nssv15636883	0.0022346973
nssv15636914	0.09859127
nssv15636961	0.06350577
nssv15636969	0.0018119812
nssv15636992	0.0018119812
nssv15636996	0.1381439
nssv15637032	0.17982775
nssv15637035	0.18641382
nssv15637057	0.17982775
nssv15637061	0.17159206
nssv15637091	0.00077676773
nssv15637100	0.030884981
nssv15637102	0.029679239
nssv15637151	0.19530106
nssv15637155	0.004028499
nssv15637199	0.0017954111
nssv15637201	0.11042386
nssv15637207	0.065219164
nssv15637221	0.19297063
nssv15637250	0.002331853
nssv15637322	0.5750781
nssv15637353	0.81549233
nssv15637370	0.0029084086
nssv15637373	0.10816306
nssv15637393	0.10816306
nssv15637421	0.17159206
nssv15637423	0.009039819
nssv15637483	0.40320653
nssv15637508	0.0009886026
nssv15637525	0.0009886026
nssv15637532	0.0004937649
nssv15637576	0.012083232
nssv15637585	0.051497042
nssv15637597	0.03063351
nssv15637615	0.06350577
nssv15637653	0.023220778
nssv15637672	0.021299839
nssv15637677	0.025333762
nssv15637701	0.19999814
nssv15637713	0.34638005
nssv15637716	0.037482917
nssv15637726	0.16104901
nssv15637774	0.027533412
nssv15637790	0.027533412
nssv15637820	0.04887992
nssv15637824	0.0044245124
nssv15637836	0.0017954111
nssv15637841	0.036734402
nssv15637936	0.011277616
nssv15637956	0.6267214
nssv15637987	0.07351917
nssv15638088	0.17982775
nssv15638111	0.0945853
nssv15638140	0.0017954111
nssv15638149	0.46285415
nssv15638155	0.0016745329
nssv15638161	0.0043620467
nssv15638170	0.029371142
nssv15638174	0.13782668
nssv15638191	0.023220778
nssv15638195	0.0054626465
nssv15638196	0.05035758
nssv15638239	0.0004937649
nssv15638242	0.0010534525
nssv15638258	0.09417713
nssv15638283	0.09417713
nssv15638296	0.0028389096
nssv15638322	0.004145384
nssv15638383	0.03199476
nssv15638420	0.6133543
nssv15638443	0.17762238
nssv15638446	0.6099243
nssv15638456	0.080646515
nssv15638472	0.11042386
nssv15638478	0.6099243
nssv15638499	0.6099243
nssv15638520	0.0064567327
nssv15638553	0.48520327
nssv15638558	0.17982775
nssv15638638	0.00047141314
nssv15638681	0.04653138
nssv15638751	0.17982775
nssv15638763	0.029898345
nssv15638777	0.012552559
nssv15638813	0.015099704
nssv15638814	0.17159206
nssv15638830	0.0010534525
nssv15638854	0.17645127
nssv15638857	0.23412955
nssv15638858	0.00091326237
nssv15638860	0.043405116
nssv15638881	0.23412955
nssv15638900	0.0024520755
nssv15638930	0.012083232
nssv15638955	0.63518065
nssv15639008	0.518726
nssv15639122	0.17982775
nssv15639215	0.0050724745
nssv15639271	0.0028339028
nssv15639295	0.41164684
nssv15639321	0.1765315
nssv15639408	0.19292152
nssv15639413	0.08914971
nssv15639415	0.08204591
nssv15639438	0.0027015805
nssv15639454	0.08204591
nssv15639465	0.17041391
nssv15639469	0.003704667
nssv15639492	0.03057599
nssv15639501	0.1370796
nssv15639514	0.10889876
nssv15639520	0.1370796
nssv15639522	0.17982775
nssv15639587	0.90521044
nssv15639626	0.01082474
nssv15639677	0.13495982
nssv15639679	0.05035758
nssv15639698	0.11042386
nssv15639705	0.0023435354
nssv15639715	0.1599775
nssv15639718	0.03228146
nssv15639722	0.08333331
nssv15639728	0.0027015805
nssv15639748	0.1368379
nssv15639805	0.06443894
nssv15639809	0.21908581
nssv15639823	0.21908581
nssv15639837	0.00013613701
nssv15639845	0.06443894
nssv15639854	0.12675893
nssv15639870	0.06443894
nssv15639874	0.21908581
nssv15639877	0.17347127
nssv15639915	0.07995361
nssv15639922	0.08333331
nssv15639927	0.17982775
nssv15639957	0.021776438
nssv15639964	0.11049056
nssv15639971	0.17982775
nssv15639982	0.06347293
nssv15639991	0.094189584
nssv15640015	0.094189584
nssv15640046	0.00013613701
nssv15640058	0.3633722
nssv15640114	0.026008189
nssv15640122	0.00070494413
nssv15640138	0.1599235
nssv15640143	0.013395309
nssv15640146	0.14118284
nssv15640155	0.17982775
nssv15640200	0.18220758
nssv15640225	0.18752456
nssv15640228	0.0076144934
nssv15640264	0.14464307
nssv15640275	0.08788878
nssv15640290	0.03228146
nssv15640313	0.012083232
nssv15640318	0.18262285
nssv15640326	0.023208678
nssv15640359	0.98065966
nssv15640399	0.045980096
nssv15640423	0.17982775
nssv15640467	0.0010534525
nssv15640471	0.0027015805
nssv15640495	0.37237054
nssv15640506	0.0022420883
nssv15640556	0.0022420883
nssv15640580	0.228508
nssv15640603	0.228508
nssv15640611	0.20404404
nssv15640627	0.40320653
nssv15640653	0.27173972
nssv15640657	0.047012985
nssv15640715	0.0027675033
nssv15640724	0.0027675033
nssv15640734	0.17982775
nssv15640750	0.15338308
nssv15640753	0.05677408
nssv15640784	0.17068726
nssv15640805	0.15056598
nssv15640862	0.17982775
nssv15640865	0.16410422
nssv15640882	0.013868928
nssv15640903	0.089876354
nssv15640905	0.022421181
nssv15640936	0.116333604
nssv15640986	0.011277616
nssv15641085	0.12989175
nssv15641091	0.17068726
nssv15641118	0.79928005
nssv15641143	0.18265146
nssv15641159	0.05677408
nssv15641265	0.00678879
nssv15641281	0.057209432
nssv15641284	0.013868928
nssv15641312	0.090411365
nssv15641335	0.11696339
nssv15641344	0.0022420883
nssv15641353	0.118430614
nssv15641354	0.17645127
nssv15641359	0.18981683
nssv15641400	0.1984182
nssv15641437	0.1984182
nssv15641445	0.18663949
nssv15641511	0.1599775
nssv15641514	0.4645399
nssv15641516	0.0024520755
nssv15641539	0.17982775
nssv15641556	0.0945853
nssv15641560	0.009309232
nssv15641570	0.17159206
nssv15641587	0.01082474
nssv15641718	0.019878507
nssv15641730	0.15056598
nssv15641735	0.05677408
nssv15641784	0.17381006
nssv15641839	0.14118284
nssv15641847	0.0047712326
nssv15641911	0.009126484
nssv15641930	0.012083232
nssv15641938	0.0016500354
nssv15641961	0.40320653
nssv15641976	0.13273573
nssv15642004	0.18833673
nssv15642012	0.006756723
nssv15642017	0.030884981
nssv15642033	0.26013702
nssv15642034	0.016900897
nssv15642042	0.14749634
nssv15642043	0.053342164
nssv15642048	0.7214803
nssv15642084	0.24250722
nssv15642159	0.21782035
nssv15642160	0.05035758
nssv15642169	0.022881329
nssv15642183	0.37715238
nssv15642226	0.04580784
nssv15642252	0.010991275
nssv15642256	0.047012985
nssv15642273	0.012083232
nssv15642303	0.17889923
nssv15642309	0.030884981
nssv15642327	0.029986024
nssv15642347	0.15148443
nssv15642350	0.04580784
nssv15642354	0.06443894
nssv15642374	0.040200055
nssv15642394	0.007004261
nssv15642395	0.17041391
nssv15642396	0.00066149235
nssv15642401	0.37715238
nssv15642423	0.16104901
nssv15642428	0.003704667
nssv15642451	0.0016005635
nssv15642463	0.1449117
nssv15642484	0.11656934
nssv15642491	0.036599934
nssv15642494	0.00070887804
nssv15642501	0.012083232
nssv15642532	0.20343381
nssv15642563	0.28954548
nssv15642645	0.087397635
nssv15642659	0.04151213
nssv15642683	0.13164711
nssv15642689	0.15945125
nssv15642694	0.0945853
nssv15642705	0.009285569
nssv15642722	0.0027015805
nssv15642741	0.40320653
nssv15642789	0.021299839
nssv15642796	0.06590736
nssv15642807	0.7218538
nssv15642810	0.0036628246
nssv15642833	0.03199476
nssv15642887	0.7214803
nssv15642914	0.0010480285
nssv15642921	0.12186223
nssv15642923	0.004028499
nssv15642925	0.023208678
nssv15642926	0.24250722
nssv15642942	0.1599775
nssv15642945	0.030884981
nssv15642956	0.012083232
nssv15642967	0.08788878
nssv15642977	0.012083232
nssv15642998	0.012083232
nssv15643064	0.0027015805
nssv15643081	0.05677408
nssv15643108	0.05677408
nssv15643139	0.15415579
nssv15643173	0.00057446957
nssv15643182	0.17982775
nssv15643223	0.021299839
nssv15643228	0.40320653
nssv15643248	0.40320653
nssv15643251	0.03093046
nssv15643296	0.16095632
nssv15643297	0.007852852
nssv15643319	0.27173972
nssv15643345	0.116333604
nssv15643361	0.94339585
nssv15643373	0.0017954111
nssv15643384	0.80511224
nssv15643398	0.22054124
nssv15643409	0.014549255
nssv15643424	0.15292925
nssv15643455	0.0010534525
nssv15643502	0.17982775
nssv15643559	0.00070494413
nssv15643565	0.0031755567
nssv15643576	0.4430163
nssv15643581	0.8519053
nssv15643593	0.051287413
nssv15643615	0.021884918
nssv15643620	0.0031755567
nssv15643641	0.07975036
nssv15643649	0.07024181
nssv15643657	0.010991275
nssv15643676	0.07975036
nssv15643681	0.1250549
nssv15643713	0.10134137
nssv15643717	0.1250549
nssv15643746	0.036761165
nssv15643759	0.013983309
nssv15643775	0.05677408
nssv15643790	0.16406643
nssv15643795	0.05035758
nssv15643798	0.066780984
nssv15643826	0.0110471845
nssv15643948	0.17340106
nssv15643953	0.06738132
nssv15643961	0.17645127
nssv15643991	0.013782561
nssv15644006	0.06223172
nssv15644009	0.013746142
nssv15644037	0.17982775
nssv15644043	0.045613527
nssv15644073	0.045613527
nssv15644084	0.05035758
nssv15644092	0.012095094
nssv15644094	0.10134137
nssv15644105	0.050926507
nssv15644108	0.01082468
nssv15644137	0.0020626783
nssv15644143	0.09998888
nssv15644169	0.04580784
nssv15644192	0.037146807
nssv15644199	0.0052366257
nssv15644202	0.047012985
nssv15644208	0.17159206
nssv15644260	0.00057446957
nssv15644276	0.0064567327
nssv15644284	0.0010534525
nssv15644300	0.18752456
nssv15644330	0.41899598
nssv15644377	0.4430163
nssv15644384	0.013707936
nssv15644402	0.4430163
nssv15644405	0.8519053
nssv15644406	0.021776438
nssv15644441	0.17159206
nssv15644451	0.05035758
nssv15644487	0.18551439
nssv15644518	0.17982775
nssv15644527	0.15148443
nssv15644529	0.40320653
nssv15644530	0.004028499
nssv15644539	0.17982775
nssv15644548	0.03199476
nssv15644600	0.0024520755
nssv15644601	0.008847237
nssv15644621	0.05677408
nssv15644681	0.0064567327
nssv15644700	0.41164684
nssv15644713	0.0042973757
nssv15644722	0.0017954111
nssv15644748	0.34638005
nssv15644749	0.05677408
nssv15644756	0.0033945441
nssv15644800	0.007196307
nssv15644850	0.1250549
nssv15644855	0.32758772
nssv15644859	0.34625697
nssv15644906	0.17982775
nssv15644917	0.07024181
nssv15644932	0.34344983
nssv15644956	0.34344983
nssv15644960	0.40320653
nssv15644971	0.015933871
nssv15644977	0.34344983
nssv15645022	0.23693424
nssv15645045	0.37349188
nssv15645113	0.0024520755
nssv15645136	0.8752547
nssv15645152	0.8752547
nssv15645167	0.00090044737
nssv15645189	0.34638005
nssv15645196	0.17982775
nssv15645212	0.061047137
nssv15645250	0.01082468
nssv15645262	0.050926507
nssv15645267	0.01082468
nssv15645354	0.20495582
nssv15645360	0.22188544
nssv15645379	0.29710734
nssv15645394	0.1186406
nssv15645397	0.066866755
nssv15645415	0.090697885
nssv15645419	0.041069865
nssv15645422	0.014622629
nssv15645518	0.011277616
nssv15645529	0.17982775
nssv15645531	0.1250549
nssv15645543	0.7579572
nssv15645559	0.00049865246
nssv15645648	0.00013613701
nssv15645668	0.00047653913
nssv15645685	0.0022711158
nssv15645730	0.17890567
nssv15645738	0.051287413
nssv15645748	0.002815783
nssv15645776	0.013707936
nssv15645782	0.17890567
nssv15645793	0.00077211857
nssv15645796	0.090411365
nssv15645797	0.010217965
nssv15645801	0.041069865
nssv15645832	0.23693424
nssv15645839	0.116333604
nssv15645857	0.00041931868
nssv15645859	0.40320653
nssv15645910	0.12164736
nssv15645917	0.097611904
nssv15646010	0.006756723
nssv15646040	0.006756723
nssv15646064	0.17159206
nssv15646109	0.22054124
nssv15646118	0.00013613701
nssv15646176	0.20827901
nssv15646178	0.051287413
nssv15646186	0.02079624
nssv15646223	0.17159206
nssv15646249	0.0156309
nssv15646251	0.00070494413
nssv15646272	0.010991275
nssv15646302	0.15926653
nssv15646311	0.026994169
nssv15646344	0.1250549
nssv15646354	0.28117764
nssv15646404	0.045980096
nssv15646415	0.31386298
nssv15646435	0.027157664
nssv15646467	0.006756723
nssv15646525	0.016611516
nssv15646546	0.011277616
nssv15646581	0.06590736
nssv15646617	0.0103670955
nssv15646622	0.2182132
nssv15646653	0.032470644
nssv15646667	0.0017954111
nssv15646676	0.06652832
nssv15646682	0.0016663074
nssv15646683	0.022001624
nssv15646699	0.7579572
nssv15646716	0.7579572
nssv15646738	0.14644969
nssv15646766	0.056185365
nssv15646814	0.0044245124
nssv15646851	0.0073515773
nssv15646867	0.120471954
nssv15646869	0.11696339
