gene_id	DosaCNV_HI_score
ENSG00000127526	0.009779682
ENSG00000127527	0.17722352
ENSG00000127528	0.21435934
ENSG00000127529	0.0003524111
ENSG00000127530	0.0003895959
ENSG00000127533	0.0014644641
ENSG00000127540	0.003278335
ENSG00000127554	0.030752175
ENSG00000127561	0.035571687
ENSG00000127564	0.06659941
ENSG00000127578	0.0044190665
ENSG00000127580	0.0080802925
ENSG00000127585	0.45866218
ENSG00000127586	0.024300218
ENSG00000127588	0.0040004835
ENSG00000127603	0.65273213
ENSG00000127616	0.8907012
ENSG00000127663	0.3224709
ENSG00000127666	0.009689223
ENSG00000127720	0.021319494
ENSG00000127743	0.0046645207
ENSG00000127774	0.008093841
ENSG00000127780	0.0005915728
ENSG00000127804	0.10940713
ENSG00000127824	0.28196982
ENSG00000127831	0.013474587
ENSG00000127837	0.006514588
ENSG00000127838	0.09792412
ENSG00000127863	0.010393669
ENSG00000127870	0.1179918
ENSG00000127884	0.019710125
ENSG00000127903	0.0006811026
ENSG00000127914	0.3145774
ENSG00000127920	0.006638305
ENSG00000127922	0.010634665
ENSG00000127928	0.009646313
ENSG00000127946	0.1046928
ENSG00000127947	0.44035047
ENSG00000127948	0.47898927
ENSG00000127951	0.00505608
ENSG00000127952	0.004840503
ENSG00000127954	0.0057413387
ENSG00000127955	0.849355
ENSG00000127980	0.31390852
ENSG00000127989	0.009398151
ENSG00000127990	0.94275653
ENSG00000127993	0.04193646
ENSG00000127995	0.13099125
ENSG00000128000	0.0018007074
ENSG00000128011	0.2993751
ENSG00000128016	0.0020140018
ENSG00000128039	0.10174553
ENSG00000128040	0.16627155
ENSG00000128045	0.021682885
ENSG00000128050	0.15987942
ENSG00000128052	0.6483487
ENSG00000128059	0.28325522
ENSG00000128159	0.045689728
ENSG00000128165	0.00926758
ENSG00000128185	0.045103114
ENSG00000128191	0.30627924
ENSG00000128203	0.019356396
ENSG00000128218	0.00201444
ENSG00000128228	0.0075214906
ENSG00000128242	0.0913333
ENSG00000128245	0.05850717
ENSG00000128250	0.000978096
ENSG00000128253	0.012162629
ENSG00000128266	0.26789358
ENSG00000128268	0.029828457
ENSG00000128271	0.27654323
ENSG00000128272	0.099220835
ENSG00000128274	0.022492032
ENSG00000128276	0.000984944
ENSG00000128283	0.005382635
ENSG00000128284	0.0010275493
ENSG00000128285	0.007504261
ENSG00000128294	0.047760263
ENSG00000128298	0.009546924
ENSG00000128309	0.0025716065
ENSG00000128310	0.0035229095
ENSG00000128311	0.005319989
ENSG00000128313	0.002700308
ENSG00000128322	0.0018407118
ENSG00000128335	0.0011226957
ENSG00000128340	0.5682578
ENSG00000128342	0.09153409
ENSG00000128346	0.0059459037
ENSG00000128383	0.0030607835
ENSG00000128394	0.001435677
ENSG00000128408	0.0035005698
ENSG00000128422	0.059413593
ENSG00000128463	0.023422688
ENSG00000128482	0.010566226
ENSG00000128487	0.8045897
ENSG00000128510	0.0035495989
ENSG00000128512	0.32425812
ENSG00000128513	0.45342228
ENSG00000128519	0.00084655324
ENSG00000128524	0.0028169642
ENSG00000128534	0.03412779
ENSG00000128536	0.046119876
ENSG00000128563	0.0048077605
ENSG00000128564	0.005661232
ENSG00000128567	0.014645127
ENSG00000128573	0.81640816
ENSG00000128578	0.011942455
ENSG00000128581	0.036137644
ENSG00000128585	0.4080894
ENSG00000128590	0.02579138
ENSG00000128591	0.57201236
ENSG00000128594	0.17916705
ENSG00000128595	0.14063852
ENSG00000128596	0.023356458
ENSG00000128602	0.29280046
ENSG00000128604	0.26868913
ENSG00000128606	0.011097858
ENSG00000128607	0.24479212
ENSG00000128609	0.04765126
ENSG00000128610	0.46546182
ENSG00000128617	0.023864714
ENSG00000128626	0.0024604825
ENSG00000128641	0.38080105
ENSG00000128645	0.010626831
ENSG00000128652	0.6921716
ENSG00000128654	0.12597683
ENSG00000128655	0.2644748
ENSG00000128656	0.77605915
ENSG00000128683	0.52650833
ENSG00000128694	0.012909859
ENSG00000128699	0.022575576
ENSG00000128708	0.032053836
ENSG00000128709	0.06837564
ENSG00000128710	0.31886232
ENSG00000128713	0.022073813
ENSG00000128714	0.38903764
ENSG00000128731	0.25043738
ENSG00000128739	0.1432539
ENSG00000128789	0.10902327
ENSG00000128791	0.03302999
ENSG00000128805	0.016367119
ENSG00000128815	0.098541886
ENSG00000128829	0.19117846
ENSG00000128833	0.051708326
ENSG00000128849	0.22120202
ENSG00000128872	0.032886446
ENSG00000128881	0.52568406
ENSG00000128886	0.006302916
ENSG00000128891	0.18524116
ENSG00000128908	0.67530054
ENSG00000128915	0.3941665
ENSG00000128917	0.7911064
ENSG00000128918	0.79611987
ENSG00000128923	0.012949397
ENSG00000128928	0.22295474
ENSG00000128944	0.16744971
ENSG00000128951	0.04232843
ENSG00000128965	0.017594358
ENSG00000128973	0.52158076
ENSG00000128989	0.030503565
ENSG00000129003	0.49209023
ENSG00000129007	0.008520563
ENSG00000129009	0.0047764257
ENSG00000129028	0.004634188
ENSG00000129038	0.103441715
ENSG00000129048	0.0024031526
ENSG00000129055	0.017306078
ENSG00000129071	0.061682764
ENSG00000129083	0.18358922
ENSG00000129084	0.5728865
ENSG00000129103	0.21798113
ENSG00000129116	0.3197935
ENSG00000129128	0.02326554
ENSG00000129151	0.015895894
ENSG00000129152	0.44812134
ENSG00000129158	0.17328513
ENSG00000129159	0.9043701
ENSG00000129167	0.10362171
ENSG00000129170	0.34961298
ENSG00000129173	0.16843833
ENSG00000129187	0.13899155
ENSG00000129194	0.0035026611
ENSG00000129195	0.00884294
ENSG00000129197	0.0077424296
ENSG00000129204	0.062879965
ENSG00000129214	0.06018912
ENSG00000129219	0.009021627
ENSG00000129221	0.43632057
ENSG00000129226	0.00041701272
ENSG00000129235	0.007722015
ENSG00000129244	0.010439474
ENSG00000129245	0.109793365
ENSG00000129250	0.19903119
ENSG00000129255	0.28402176
ENSG00000129292	0.5160223
ENSG00000129295	0.27283373
ENSG00000129315	0.011318645
ENSG00000129317	0.017396746
ENSG00000129347	0.008266518
ENSG00000129351	0.5090862
ENSG00000129353	0.026579237
ENSG00000129354	0.016512303
ENSG00000129355	0.016117243
ENSG00000129422	0.7434569
ENSG00000129437	0.004117748
ENSG00000129450	0.000840044
ENSG00000129451	0.008379443
ENSG00000129455	0.028781528
ENSG00000129460	0.02266563
ENSG00000129465	0.0017120993
ENSG00000129467	0.032879695
ENSG00000129472	0.0098278755
ENSG00000129473	0.023696674
ENSG00000129474	0.05570065
ENSG00000129480	0.006550119
ENSG00000129484	0.010100437
ENSG00000129493	0.0507053
ENSG00000129514	0.1940905
ENSG00000129515	0.017618267
ENSG00000129518	0.006797406
ENSG00000129521	0.022202425
ENSG00000129534	0.020461863
ENSG00000129535	0.38258293
ENSG00000129538	0.0011693967
ENSG00000129559	0.010138347
ENSG00000129562	0.011368208
ENSG00000129566	0.1335962
ENSG00000129595	0.43704262
ENSG00000129596	0.02273395
ENSG00000129625	0.17311065
ENSG00000129636	0.2066953
ENSG00000129646	0.0049869833
ENSG00000129654	0.8225966
ENSG00000129657	0.04552439
ENSG00000129667	0.24988623
ENSG00000129673	0.006303588
ENSG00000129691	0.22770894
ENSG00000129696	0.06876848
ENSG00000129744	0.0026456802
ENSG00000129749	0.0041482626
ENSG00000129757	0.38039154
ENSG00000129810	0.08135585
ENSG00000129910	0.11482875
ENSG00000129911	0.0010400228
ENSG00000129925	0.00954312
ENSG00000129932	0.024089383
ENSG00000129933	0.5253455
ENSG00000129946	0.083047
ENSG00000129951	0.052156553
ENSG00000129965	0.17261204
ENSG00000129968	0.0041860524
ENSG00000129988	0.0079860035
ENSG00000129990	0.013456756
ENSG00000129991	0.43526676
ENSG00000129993	0.20403858
ENSG00000130005	0.07856351
ENSG00000130023	0.020217026
ENSG00000130024	0.015771277
ENSG00000130035	0.0014073913
ENSG00000130037	0.068580985
ENSG00000130038	0.11929321
ENSG00000130045	0.034321483
ENSG00000130147	0.2100295
ENSG00000130158	0.21930528
ENSG00000130159	0.14424102
ENSG00000130164	0.3519898
ENSG00000130165	0.004311557
ENSG00000130167	0.004823384
ENSG00000130173	0.0014772157
ENSG00000130175	0.21733974
ENSG00000130176	0.030517548
ENSG00000130177	0.023551568
ENSG00000130182	0.07005778
ENSG00000130193	0.017257199
ENSG00000130202	0.39888427
ENSG00000130203	0.029226245
ENSG00000130204	0.024701033
ENSG00000130208	0.0032914192
ENSG00000130222	0.027218686
ENSG00000130226	0.2553057
ENSG00000130227	0.32586977
ENSG00000130244	0.03358285
ENSG00000130254	0.14166157
ENSG00000130255	0.012067819
ENSG00000130270	0.10470172
ENSG00000130283	0.03705516
ENSG00000130287	0.016444389
ENSG00000130294	0.8970297
ENSG00000130299	0.0995075
ENSG00000130300	0.009541474
ENSG00000130303	0.00076656346
ENSG00000130304	0.0074739284
ENSG00000130305	0.02240345
ENSG00000130307	0.012605587
ENSG00000130309	0.10206174
ENSG00000130311	0.013787004
ENSG00000130312	0.003963829
ENSG00000130313	0.006945532
ENSG00000130332	0.0380326
ENSG00000130338	0.08092173
ENSG00000130340	0.30588272
ENSG00000130347	0.08908761
ENSG00000130348	0.0717365
ENSG00000130349	0.0053264266
ENSG00000130363	0.049409736
ENSG00000130368	0.04544274
ENSG00000130377	0.015572869
ENSG00000130382	0.22998749
ENSG00000130383	0.0013016367
ENSG00000130396	0.4053909
ENSG00000130402	0.34767237
ENSG00000130413	0.21300882
ENSG00000130414	0.3706071
ENSG00000130427	0.11073961
ENSG00000130429	0.34848243
ENSG00000130433	0.010376963
ENSG00000130449	0.24268469
ENSG00000130475	0.39136368
ENSG00000130477	0.5495845
ENSG00000130479	0.0036994398
ENSG00000130487	0.00387957
ENSG00000130508	0.24158713
ENSG00000130511	0.015107119
ENSG00000130513	0.0016977871
ENSG00000130517	0.0049181688
ENSG00000130518	0.0016072487
ENSG00000130520	0.0063924594
ENSG00000130522	0.0047901864
ENSG00000130528	0.0024896634
ENSG00000130529	0.078274295
ENSG00000130538	0.0005149112
ENSG00000130540	0.7105885
ENSG00000130544	0.0015524471
ENSG00000130545	0.008518791
ENSG00000130558	0.2966325
ENSG00000130559	0.23745862
ENSG00000130560	0.017620387
ENSG00000130561	0.08348345
ENSG00000130584	0.02423504
ENSG00000130589	0.039919257
ENSG00000130590	0.010759644
ENSG00000130592	0.0016790224
ENSG00000130595	0.3990827
ENSG00000130598	0.6275147
ENSG00000130635	0.7888509
ENSG00000130638	0.19114868
ENSG00000130640	0.27322087
ENSG00000130643	0.0014560686
ENSG00000130649	0.047970146
ENSG00000130653	0.08482142
ENSG00000130656	0.17325705
ENSG00000130669	0.012852165
ENSG00000130675	0.85752964
ENSG00000130684	0.002351063
ENSG00000130695	0.04458358
ENSG00000130699	0.3822921
ENSG00000130700	0.5914262
ENSG00000130701	0.0013415618
ENSG00000130702	0.25179398
ENSG00000130703	0.22005886
ENSG00000130706	0.20248996
ENSG00000130707	0.5822863
ENSG00000130711	0.57085335
ENSG00000130713	0.11260559
ENSG00000130714	0.8563767
ENSG00000130717	0.099490166
ENSG00000130720	0.021306207
ENSG00000130724	0.007659327
ENSG00000130725	0.08292966
ENSG00000130726	0.7033117
ENSG00000130731	0.0051531633
ENSG00000130733	0.008001855
ENSG00000130734	0.119623035
ENSG00000130748	0.0026718013
ENSG00000130749	0.2892364
ENSG00000130751	0.36232045
ENSG00000130755	0.0148678245
ENSG00000130758	0.046270203
ENSG00000130762	0.035919916
ENSG00000130764	0.00598993
ENSG00000130766	0.004191093
ENSG00000130768	0.014171553
ENSG00000130770	0.0053342567
ENSG00000130772	0.0067376364
ENSG00000130775	0.0049216393
ENSG00000130779	0.41836017
ENSG00000130783	0.17979401
ENSG00000130787	0.031548876
ENSG00000130803	0.002179543
ENSG00000130810	0.009128066
ENSG00000130811	0.16475493
ENSG00000130812	0.005785661
ENSG00000130813	0.1728842
ENSG00000130816	0.8762962
ENSG00000130818	0.001451659
ENSG00000130844	0.09852441
ENSG00000130856	0.15704712
ENSG00000130876	0.07734874
ENSG00000130881	0.0113826925
ENSG00000130921	0.11312927
ENSG00000130935	0.027366148
ENSG00000130939	0.21556492
ENSG00000130940	0.5281887
ENSG00000130943	0.0021514958
ENSG00000130948	0.30607894
ENSG00000130950	0.00114783
ENSG00000130956	0.011493067
ENSG00000130957	0.17919895
ENSG00000130958	0.006138924
ENSG00000130997	0.059858453
ENSG00000131013	0.015000708
ENSG00000131015	0.005353324
ENSG00000131016	0.0027687897
ENSG00000131018	0.74245197
ENSG00000131019	0.0032950083
ENSG00000131023	0.58984506
ENSG00000131037	0.015573709
ENSG00000131042	0.0006170372
ENSG00000131043	0.08082944
ENSG00000131044	0.17692937
ENSG00000131050	0.0009126511
ENSG00000131051	0.6906187
ENSG00000131055	0.0054125623
ENSG00000131059	0.0016659088
ENSG00000131061	0.09395401
ENSG00000131067	0.20436984
ENSG00000131068	0.0011042642
ENSG00000131069	0.33933574
ENSG00000131094	0.028254222
ENSG00000131095	0.80340546
ENSG00000131096	0.026160292
ENSG00000131097	0.018363483
ENSG00000131100	0.16539718
ENSG00000131115	0.028260257
ENSG00000131116	0.008950703
ENSG00000131126	0.002825246
ENSG00000131127	0.0028506606
ENSG00000131142	0.0030491264
ENSG00000131143	0.15772198
ENSG00000131148	0.021006076
ENSG00000131149	0.7219275
ENSG00000131152	0.000613783
ENSG00000131153	0.010525834
ENSG00000131165	0.14963743
ENSG00000131183	0.08141022
ENSG00000131187	0.046095233
ENSG00000131188	0.018315686
ENSG00000131196	0.23900364
ENSG00000131203	0.0024933135
ENSG00000131233	0.007838036
ENSG00000131236	0.026077421
ENSG00000131238	0.55330145
ENSG00000131242	0.3880554
ENSG00000131323	0.5334595
ENSG00000131351	0.0047614845
ENSG00000131355	0.0035342854
ENSG00000131368	0.034316592
ENSG00000131370	0.01637156
ENSG00000131373	0.03415942
ENSG00000131374	0.06630883
ENSG00000131375	0.039436933
ENSG00000131378	0.004825321
ENSG00000131379	0.0016467613
ENSG00000131381	0.01673522
ENSG00000131386	0.008260098
ENSG00000131389	0.5944476
ENSG00000131398	0.66438365
ENSG00000131400	0.005474415
ENSG00000131408	0.1519707
ENSG00000131409	0.056843705
ENSG00000131435	0.3262903
ENSG00000131437	0.4454002
ENSG00000131446	0.84850156
ENSG00000131459	0.027094178
ENSG00000131462	0.40320078
ENSG00000131467	0.27834007
ENSG00000131469	0.13092242
ENSG00000131470	0.08650795
ENSG00000131471	0.0027234359
ENSG00000131473	0.108851716
ENSG00000131475	0.0050357147
ENSG00000131477	0.002863686
ENSG00000131480	0.0012919465
ENSG00000131482	0.23855552
ENSG00000131495	0.30130795
ENSG00000131503	0.6849296
ENSG00000131504	0.3898332
ENSG00000131507	0.21183454
ENSG00000131508	0.29604626
ENSG00000131558	0.44656745
ENSG00000131584	0.026744334
ENSG00000131591	0.023889301
ENSG00000131620	0.62166727
ENSG00000131626	0.55816954
ENSG00000131634	0.11509021
ENSG00000131650	0.0041897497
ENSG00000131652	0.17304352
ENSG00000131653	0.07303629
ENSG00000131668	0.29535604
ENSG00000131669	0.006012398
ENSG00000131686	0.0034376304
ENSG00000131697	0.20998439
ENSG00000131711	0.48568508
ENSG00000131730	0.010522178
ENSG00000131732	0.015149848
ENSG00000131737	0.019077308
ENSG00000131738	0.008230745
ENSG00000131746	0.004814434
ENSG00000131747	0.45241746
ENSG00000131748	0.2248137
ENSG00000131759	0.8280843
ENSG00000131771	0.009987733
ENSG00000131773	0.08907946
ENSG00000131778	0.49700895
ENSG00000131779	0.03646517
ENSG00000131781	0.013037163
ENSG00000131788	0.21440898
ENSG00000131791	0.38417035
ENSG00000131808	0.13898958
ENSG00000131844	0.75729394
ENSG00000131845	0.0004014918
ENSG00000131848	0.020926457
ENSG00000131849	0.0015357317
ENSG00000131864	0.0013619395
ENSG00000131871	0.0066244924
ENSG00000131873	0.26325247
ENSG00000131876	0.31133613
ENSG00000131899	0.010328012
ENSG00000131910	0.104513705
ENSG00000131914	0.0067958967
ENSG00000131931	0.8330996
ENSG00000131941	0.015775548
ENSG00000131943	0.33573255
ENSG00000131944	0.005048141
ENSG00000131951	0.03943589
ENSG00000131966	0.06705399
ENSG00000131969	0.00843132
ENSG00000131979	0.86285967
ENSG00000131981	0.007256035
ENSG00000132000	0.00417856
ENSG00000132002	0.08877723
ENSG00000132003	0.008691441
ENSG00000132004	0.0033371495
ENSG00000132005	0.2470999
ENSG00000132010	0.0018046777
ENSG00000132016	0.0023270883
ENSG00000132017	0.12007497
ENSG00000132024	0.1775508
ENSG00000132026	0.0022571995
ENSG00000132031	0.048124403
ENSG00000132109	0.0019907192
ENSG00000132122	0.01656902
ENSG00000132128	0.3688874
ENSG00000132141	0.056772802
ENSG00000132153	0.53285414
ENSG00000132155	0.45913544
ENSG00000132164	0.17860767
ENSG00000132170	0.7730262
ENSG00000132182	0.15402907
ENSG00000132185	0.06753001
ENSG00000132196	0.043498926
ENSG00000132199	0.24813032
ENSG00000132205	0.059244063
ENSG00000132207	0.0013542842
ENSG00000132254	0.07599511
ENSG00000132256	0.005475246
ENSG00000132259	0.06691652
ENSG00000132274	0.0015371046
ENSG00000132275	0.045936145
ENSG00000132286	0.0028555575
ENSG00000132294	0.038483
ENSG00000132297	0.0017265864
ENSG00000132300	0.27536082
ENSG00000132305	0.03801275
ENSG00000132313	0.0033490655
ENSG00000132321	0.23788543
ENSG00000132323	0.23384333
ENSG00000132326	0.092804015
ENSG00000132329	0.0104502225
ENSG00000132330	0.037039872
ENSG00000132334	0.089022525
ENSG00000132341	0.18901291
ENSG00000132356	0.016492458
ENSG00000132357	0.0019250107
ENSG00000132359	0.79825854
ENSG00000132361	0.58845
ENSG00000132376	0.59887755
ENSG00000132382	0.006411806
ENSG00000132383	0.048535213
ENSG00000132386	0.22493966
ENSG00000132388	0.19494939
ENSG00000132394	0.051003374
ENSG00000132405	0.08859156
ENSG00000132406	0.016037844
ENSG00000132423	0.0050080335
ENSG00000132424	0.34394023
ENSG00000132429	0.26909515
ENSG00000132432	0.014660451
ENSG00000132434	0.031007994
ENSG00000132436	0.06322281
ENSG00000132437	0.16123405
ENSG00000132463	0.16869423
ENSG00000132464	0.07696206
ENSG00000132465	0.0038016671
ENSG00000132466	0.51058596
ENSG00000132467	0.0022913064
ENSG00000132470	0.23531972
ENSG00000132471	0.40169746
ENSG00000132475	0.4544986
ENSG00000132478	0.482231
ENSG00000132481	0.0061823577
ENSG00000132485	0.15740485
ENSG00000132498	0.006118909
ENSG00000132507	0.13203521
ENSG00000132510	0.36025998
ENSG00000132514	0.001380366
ENSG00000132517	0.08205791
ENSG00000132518	0.38258
ENSG00000132522	0.009036431
ENSG00000132530	0.010775192
ENSG00000132535	0.41197217
ENSG00000132541	0.023920773
ENSG00000132549	0.6115181
ENSG00000132554	0.37878948
ENSG00000132561	0.23257266
ENSG00000132563	0.57639706
ENSG00000132570	0.030282188
ENSG00000132581	0.013933765
ENSG00000132589	0.01503589
ENSG00000132591	0.061168786
ENSG00000132600	0.28906018
ENSG00000132603	0.010074768
ENSG00000132604	0.19514409
ENSG00000132612	0.42039105
ENSG00000132613	0.16812299
ENSG00000132622	0.006345987
ENSG00000132623	0.011549752
ENSG00000132631	0.004267464
ENSG00000132635	0.008871283
ENSG00000132639	0.72306967
ENSG00000132640	0.05889207
ENSG00000132646	0.2403861
ENSG00000132661	0.016679738
ENSG00000132664	0.057973895
ENSG00000132669	0.1771538
ENSG00000132670	0.21797583
ENSG00000132671	0.0023742488
ENSG00000132676	0.10251151
ENSG00000132677	0.0072351233
ENSG00000132680	0.023585679
ENSG00000132681	0.16516498
ENSG00000132688	0.005789799
ENSG00000132692	0.0071941186
ENSG00000132693	0.0021871845
ENSG00000132694	0.16042843
ENSG00000132698	0.0070083896
ENSG00000132702	0.0047816783
ENSG00000132703	0.0011414189
ENSG00000132704	0.00670467
ENSG00000132716	0.61367065
ENSG00000132718	0.18948579
ENSG00000132740	0.67923206
ENSG00000132744	0.025823114
ENSG00000132746	0.00968362
ENSG00000132749	0.004060219
ENSG00000132763	0.16645412
ENSG00000132768	0.07317912
ENSG00000132773	0.018312782
ENSG00000132780	0.794248
ENSG00000132781	0.53829885
ENSG00000132792	0.14329393
ENSG00000132793	0.011907933
ENSG00000132801	0.0029876982
ENSG00000132819	0.022517323
ENSG00000132821	0.0086769005
ENSG00000132823	0.007502755
ENSG00000132824	0.014363286
ENSG00000132825	0.0028487039
ENSG00000132837	0.38544297
ENSG00000132840	0.0067975805
ENSG00000132842	0.26255557
ENSG00000132846	0.00046177665
ENSG00000132849	0.11208761
ENSG00000132854	0.010511243
ENSG00000132855	0.01789244
ENSG00000132872	0.026100772
ENSG00000132874	0.112905785
ENSG00000132879	0.008270264
ENSG00000132881	0.004743378
ENSG00000132906	0.0064556464
ENSG00000132911	0.005552025
ENSG00000132912	0.038880255
ENSG00000132915	0.17951201
ENSG00000132932	0.6060411
ENSG00000132938	0.66863704
ENSG00000132950	0.09268454
ENSG00000132952	0.0037209257
ENSG00000132953	0.32081828
ENSG00000132958	0.1830441
ENSG00000132963	0.08988514
ENSG00000132964	0.15621984
ENSG00000132965	0.028480086
ENSG00000132970	0.2863013
ENSG00000132972	0.5596978
ENSG00000132975	0.016985714
ENSG00000133019	0.20016761
ENSG00000133020	0.26371548
ENSG00000133026	0.7479511
ENSG00000133027	0.05493683
ENSG00000133028	0.07956345
ENSG00000133030	0.16764961
ENSG00000133048	0.005688439
ENSG00000133055	0.004870289
ENSG00000133056	0.37194875
ENSG00000133059	0.20927376
ENSG00000133063	0.036826596
ENSG00000133065	0.18512484
ENSG00000133067	0.16036488
ENSG00000133069	0.041687213
ENSG00000133083	0.6967592
ENSG00000133101	0.011066121
ENSG00000133103	0.2441161
ENSG00000133104	0.36775807
ENSG00000133105	0.012146226
ENSG00000133106	0.0034740749
ENSG00000133107	0.532687
ENSG00000133110	0.044488497
ENSG00000133111	0.02644598
ENSG00000133112	0.020370895
ENSG00000133114	0.017117154
ENSG00000133115	0.01275798
ENSG00000133116	0.12818787
ENSG00000133119	0.1804372
ENSG00000133121	0.1298031
ENSG00000133193	0.021129888
ENSG00000133195	0.10000682
ENSG00000133216	0.7854696
ENSG00000133226	0.38541418
ENSG00000133243	0.019071583
ENSG00000133246	0.0009428945
ENSG00000133247	0.009404471
ENSG00000133250	0.0034377982
ENSG00000133256	0.1332043
ENSG00000133265	0.017067136
ENSG00000133275	0.17987825
ENSG00000133302	0.039391678
ENSG00000133313	0.07882099
ENSG00000133315	0.010620066
ENSG00000133316	0.03419401
ENSG00000133317	0.006602805
ENSG00000133318	0.0071466896
ENSG00000133321	0.0009275719
ENSG00000133328	0.0012709487
ENSG00000133392	0.6038964
ENSG00000133393	0.07456355
ENSG00000133398	0.009739718
ENSG00000133401	0.20911697
ENSG00000133422	0.5648188
ENSG00000133424	0.7257102
ENSG00000133433	0.002895379
ENSG00000133454	0.5488208
ENSG00000133460	0.008610674
ENSG00000133466	0.049886037
ENSG00000133475	0.0015211572
ENSG00000133477	0.020267043
ENSG00000133488	0.019450253
ENSG00000133561	0.0023739564
ENSG00000133574	0.0005441394
ENSG00000133597	0.0022968692
ENSG00000133606	0.54725736
ENSG00000133612	0.58422744
ENSG00000133619	0.0018900568
ENSG00000133627	0.7234037
ENSG00000133636	0.015114509
ENSG00000133639	0.005839922
ENSG00000133640	0.019049643
ENSG00000133641	0.12028212
ENSG00000133657	0.35274887
ENSG00000133661	0.10179524
ENSG00000133665	0.0019054444
ENSG00000133678	0.014648059
ENSG00000133687	0.028739937
ENSG00000133703	0.07163069
ENSG00000133704	0.28610957
ENSG00000133706	0.45484635
ENSG00000133710	0.10269767
ENSG00000133731	0.14284323
ENSG00000133739	0.27567473
ENSG00000133740	0.08713289
ENSG00000133742	0.09250176
ENSG00000133773	0.0046515763
ENSG00000133789	0.06122353
ENSG00000133794	0.53638905
ENSG00000133800	0.0025430443
ENSG00000133805	0.17278698
ENSG00000133812	0.34566203
ENSG00000133816	0.19686048
ENSG00000133818	0.42041883
ENSG00000133835	0.78908753
ENSG00000133858	0.30864167
ENSG00000133863	0.02492333
ENSG00000133872	0.100819804
ENSG00000133874	0.011445331
ENSG00000133878	0.014021617
ENSG00000133884	0.7168009
ENSG00000133895	0.8751566
ENSG00000133935	0.011171113
ENSG00000133937	0.35403123
ENSG00000133943	0.019200828
ENSG00000133958	0.25795203
ENSG00000133961	0.29347292
ENSG00000133962	0.0041772327
ENSG00000133980	0.06421784
ENSG00000133983	0.053672396
ENSG00000133985	0.011476736
ENSG00000133997	0.018622186
ENSG00000134001	0.024381336
ENSG00000134007	0.0020456081
ENSG00000134013	0.040273823
ENSG00000134014	0.028010948
ENSG00000134020	0.0020990088
ENSG00000134028	0.0012565372
ENSG00000134030	0.28700182
ENSG00000134042	0.014401951
ENSG00000134046	0.097514875
ENSG00000134049	0.18432997
ENSG00000134056	0.0089964885
ENSG00000134057	0.06495415
ENSG00000134058	0.01358746
ENSG00000134061	0.0030894936
ENSG00000134070	0.049655207
ENSG00000134072	0.015485289
ENSG00000134077	0.13234293
ENSG00000134086	0.18587226
ENSG00000134107	0.086988114
ENSG00000134108	0.09257906
ENSG00000134109	0.19006601
ENSG00000134115	0.24432555
ENSG00000134121	0.5698798
ENSG00000134138	0.87579495
ENSG00000134146	0.27679163
ENSG00000134152	0.10002603
ENSG00000134153	0.008411733
ENSG00000134160	0.40471822
ENSG00000134183	0.22172117
ENSG00000134184	0.0016252316
ENSG00000134186	0.011482413
ENSG00000134193	0.0015931325
ENSG00000134198	0.022562874
ENSG00000134200	0.071671516
ENSG00000134201	0.0027582038
ENSG00000134202	0.0056750127
ENSG00000134207	0.048964128
ENSG00000134215	0.0641493
ENSG00000134216	0.002817583
ENSG00000134222	0.007754241
ENSG00000134240	0.27140588
ENSG00000134242	0.0071629784
ENSG00000134243	0.20396504
ENSG00000134245	0.35295713
ENSG00000134247	0.009304416
ENSG00000134248	0.005376129
ENSG00000134249	0.00058609026
ENSG00000134250	0.7243693
ENSG00000134253	0.015002567
ENSG00000134255	0.21055657
ENSG00000134256	0.0015895551
ENSG00000134258	0.0135239605
ENSG00000134259	0.38977638
ENSG00000134262	0.23037775
ENSG00000134265	0.22890185
ENSG00000134278	0.015494407
ENSG00000134283	0.04120503
ENSG00000134285	0.012160641
ENSG00000134287	0.13102597
ENSG00000134291	0.025460007
ENSG00000134294	0.18978229
ENSG00000134308	0.011103133
ENSG00000134313	0.35494903
ENSG00000134317	0.033929177
ENSG00000134318	0.594592
ENSG00000134321	0.0048495666
ENSG00000134323	0.2539474
ENSG00000134324	0.33431873
ENSG00000134326	0.0035050588
ENSG00000134330	0.15488254
ENSG00000134333	0.3096199
ENSG00000134339	0.0018175729
ENSG00000134343	0.35450205
ENSG00000134352	0.49922422
ENSG00000134363	0.117621884
ENSG00000134365	0.0010788857
ENSG00000134369	0.29177147
ENSG00000134371	0.72179884
ENSG00000134375	0.014377943
ENSG00000134376	0.57314265
ENSG00000134389	0.0066572605
ENSG00000134398	0.031877097
ENSG00000134419	0.18427876
ENSG00000134438	0.48751515
ENSG00000134440	0.19022976
ENSG00000134443	0.00323158
ENSG00000134444	0.2567835
ENSG00000134452	0.015353471
ENSG00000134453	0.43087587
ENSG00000134460	0.012733147
ENSG00000134461	0.005559112
ENSG00000134463	0.008277855
ENSG00000134470	0.003867941
ENSG00000134480	0.2138104
ENSG00000134489	0.002016716
ENSG00000134490	0.34062108
ENSG00000134504	0.8263663
ENSG00000134508	0.0071024075
ENSG00000134516	0.40415236
ENSG00000134531	0.28927618
ENSG00000134532	0.88042223
ENSG00000134533	0.018870208
ENSG00000134538	0.008305903
ENSG00000134539	0.0016204364
ENSG00000134545	0.0007229056
ENSG00000134548	0.01299783
